f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,class
2.632,2.42931,2.22638,2.02388,1.82141,1.61899,1.41792,1.21379,1.00973,0.805724,0.603612,0.399868,0.198348,-0.00502747,-0.210601,-0.20845,-0.170369,-0.210123,-0.395459,-0.577714,-0.742041,-0.895019,-1.04398,-1.17175,-1.29153,-1.39689,-1.48298,-1.55071,-1.59458,-1.59648,-1.59006,-1.5454,-1.47697,-1.39115,-1.29619,-1.17183,-1.04014,-0.899485,-0.736263,-0.568936,-0.398497,-0.212035,-0.0396245,0.151735,0.331482,0.514604,0.676268,0.772577,0.824683,0.781161,0.787994,0.801958,0.707959,0.571968,0.425264,0.284799,0.15129,0.0255409,-0.148566,-0.223618,-0.128356,0.0663226,0.266166,0.459,0.656825,0.582058,0.373936,0.171371,-0.0339177,-0.231727,-0.357735,-0.357675,-0.20815,-0.0473259,-0.076089,-0.27654,-0.364176,-0.276589,-0.18769,0.033833,0.251626,0.469499,0.675498,0.659346,0.478876,0.280422,0.0827775,0.0905443,0.21365,0.34408,0.464904,0.592492,0.596601,0.46684,0.487314,0.576332,0.52175,0.446518,0.27636,0.107772,-0.0764134,-0.245493,-0.428042,-0.599237,-0.76035,-0.905748,-1.03866,-1.17835,-1.28476,-1.39315,-1.45757,-1.51138,-1.53988,-1.5553,-1.48164,-1.43764,-1.37213,-1.28698,-1.18436,-1.06987,-0.945089,-0.799818,-0.673884,-0.514033,-0.32597,-0.15249,-0.208345,-0.281621,-0.350602,-0.147864,0.0551058,0.257995,0.459445,0.661057,0.866102,1.0669,1.26913,1.47081,1.67388,1.87611,2.07877,2.28117,2.48382,2.63184,3
2.6154,2.43861,2.19694,1.95324,1.69058,1.44683,1.17423,0.880346,0.61603,0.339475,0.0452942,-0.0900536,-0.0697009,-0.277113,-0.482995,-0.676719,-0.843184,-1.00462,-1.15108,-1.28738,-1.38008,-1.46526,-1.42249,-1.19219,-0.963283,-0.720471,-0.46742,-0.206737,0.0542135,0.330756,0.587917,0.871963,1.1287,1.33659,1.43944,1.58171,1.50191,1.25752,0.96702,0.67607,0.386593,0.0824837,-0.205105,-0.492738,-0.791592,-1.07306,-1.36403,-1.63956,-1.90118,-1.86169,-1.65405,-1.41644,-1.18156,-0.943618,-0.705633,-0.467617,-0.23196,0.00614251,0.244254,0.48036,0.56887,0.526217,0.328349,0.121333,-0.0714564,-0.296612,-0.289535,-0.107381,0.170997,0.385248,0.162864,-0.105011,-0.38796,-0.433141,-0.316804,-0.163078,-0.309442,-0.435605,-0.346418,-0.190631,0.0981656,0.374199,0.383655,0.183163,-0.00765122,0.147296,0.315243,0.479741,0.480683,0.319865,0.0604253,-0.1894,-0.438948,-0.688139,-0.936853,-1.18492,-1.43205,-1.66529,-1.784,-1.53196,-1.27234,-1.00455,-0.733221,-0.461378,-0.189229,0.0850669,0.362448,0.640387,0.915608,1.19889,1.33347,1.24373,1.09686,0.875777,0.645073,0.428671,0.202626,-0.00716241,-0.240268,-0.44107,-0.646457,-0.852635,-1.02907,-1.21121,-1.1957,-1.10524,-0.981221,-0.826011,-0.646143,-0.446445,-0.251794,-0.0108894,-0.0402705,-0.0786422,0.205523,0.492815,0.792584,1.04584,1.27499,1.48815,1.78928,2.09314,2.36316,2.60285,4
2.6414,2.37968,2.12414,1.86775,1.61346,1.35784,1.20228,1.02201,0.864823,0.698062,0.449133,0.262929,-0.0109165,-0.1205,-0.204542,-0.454711,-0.727033,-0.86073,-0.987738,-1.17729,-1.32895,-1.44505,-1.48234,-1.38911,-1.18382,-0.987625,-1.07447,-1.18307,-1.26912,-1.33262,-1.19194,-0.999725,-0.841092,-0.669779,-0.556694,-0.50317,-0.610418,-0.360492,-0.111974,-0.0160926,0.0576691,0.210384,0.328776,0.420729,0.508939,0.626663,0.758184,0.851197,0.67526,0.439275,0.255238,0.381164,0.347934,0.143725,-0.0552037,-0.268443,-0.441661,-0.602725,-0.749469,-0.87945,-0.990021,-1.00175,-0.809068,-0.710094,-0.471679,-0.230424,0.00673761,0.0425414,0.143416,0.377675,0.635617,0.889826,1.14829,1.40418,1.64237,1.78845,1.66787,1.40296,1.15409,0.906934,0.653449,0.401931,0.143144,-0.108545,-0.337163,-0.572981,-0.80488,-1.03004,-0.988584,-0.882119,-0.759118,-0.618634,-0.463123,-0.355224,-0.361215,-0.162003,0.0161916,-0.0186822,-0.0185408,0.182093,0.433745,0.446314,0.339651,0.240347,0.117018,0.0481461,-0.0527517,-0.251322,-0.25019,-0.45479,-0.636016,-0.732178,-0.793146,-0.9578,-1.16376,-1.27889,-1.37596,-1.31912,-1.21545,-1.13657,-1.34637,-1.40692,-1.33334,-1.22048,-1.06843,-0.859372,-0.621352,-0.361032,-0.107188,0.126119,0.261382,0.246752,0.397274,0.618082,0.791665,0.969421,1.14319,1.36689,1.61637,1.8628,2.10683,2.35449,2.48791,2.64349,2
2.58675,2.31617,2.05536,1.79146,1.53607,1.27799,1.11735,0.940974,0.800711,0.651235,0.465051,0.299772,0.163273,0.104463,-0.142128,-0.387873,-0.612451,-0.804323,-1.00898,-1.18385,-1.34606,-1.44355,-1.49329,-1.50759,-1.37552,-1.19015,-1.02974,-1.12103,-1.21107,-1.28346,-1.21518,-1.04046,-0.826305,-0.657973,-0.475827,-0.493028,-0.46422,-0.210497,0.014434,0.0723315,0.174758,0.332135,0.431564,0.499351,0.603882,0.72104,0.849738,0.822573,0.538275,0.348042,0.483008,0.417081,0.201187,-0.035063,-0.24926,-0.41215,-0.569975,-0.697031,-0.823386,-0.888467,-0.691055,-0.682679,-0.544415,-0.308339,-0.0768713,0.122701,0.126558,0.264633,0.502871,0.74392,0.985734,1.22819,1.39271,1.64065,1.85146,1.65961,1.43281,1.18606,0.938073,0.691878,0.444494,0.197189,-0.0503208,-0.29405,-0.534951,-0.772479,-0.977078,-0.898266,-0.820252,-0.700781,-0.564808,-0.402806,-0.178423,0.0349474,0.0148077,0.0309156,0.218659,0.394053,0.479751,0.360718,0.254046,0.161807,0.0754418,-0.037085,-0.234149,-0.2215,-0.390062,-0.600399,-0.777059,-0.680673,-0.838142,-1.00826,-1.15513,-1.30951,-1.4133,-1.42359,-1.339,-1.25096,-1.24261,-1.51828,-1.50111,-1.44253,-1.33161,-1.1945,-0.9948,-0.755522,-0.493236,-0.241054,-0.00801873,0.1589,0.145058,0.19526,0.447027,0.588651,0.738679,0.88828,1.06142,1.2725,1.51611,1.75715,1.99362,2.23098,2.46312,2.59209,2
1.18971,1.02602,0.830624,0.63531,0.525043,0.578123,0.637866,0.710169,0.79225,0.88341,0.915343,0.746574,0.541314,0.326799,0.116646,-0.09451,-0.314264,-0.490145,-0.700672,-0.890514,-1.08,-1.26373,-1.44185,-1.61764,-1.78259,-1.92585,-1.90538,-1.71531,-1.52082,-1.32414,-1.12608,-0.927094,-0.727467,-0.533596,-0.333257,-0.185081,-0.112641,0.0541735,0.033258,-0.0130206,0.132243,0.110126,0.0517051,-0.015875,-0.094053,-0.199981,-0.328788,-0.455629,-0.585502,-0.671753,-0.74594,-0.759431,-0.775898,-0.784547,-0.717207,-0.534125,-0.355559,-0.176075,0.00282122,0.187882,0.369254,0.556962,0.735279,0.911178,1.06184,1.09635,1.22564,1.41866,1.61343,1.80554,1.99709,2.19018,2.38266,2.52248,2.34312,2.14904,1.95537,1.76225,1.56925,1.37413,1.17911,1.07178,1.02988,0.862273,0.685021,0.50368,0.324486,0.137386,-0.0429583,-0.214737,-0.38912,-0.574461,-0.707574,-0.772488,-0.754142,-0.727566,-0.705052,-0.635714,-0.536218,-0.423888,-0.294716,-0.180903,-0.0931835,-0.0255265,0.0216549,0.0653014,-0.0589944,-0.0671418,-0.035363,-0.189086,-0.261547,-0.445586,-0.639784,-0.843149,-1.03839,-1.23277,-1.43284,-1.62471,-1.81369,-1.85522,-1.75477,-1.60487,-1.44744,-1.27466,-1.09558,-0.912413,-0.720418,-0.513722,-0.306353,-0.0908789,0.130873,0.342028,0.572842,0.776921,0.871726,0.781946,0.701084,0.62981,0.568735,0.518438,0.651717,0.844515,1.03486,1.19045,5
2.608,2.41343,2.21669,2.02063,1.82291,1.62306,1.43138,1.23208,1.02989,0.8277,0.631832,0.43311,0.234636,0.0326884,-0.169222,-0.326363,-0.226888,-0.198942,-0.362178,-0.550052,-0.709156,-0.860743,-1.00343,-1.13557,-1.25528,-1.36045,-1.44879,-1.51802,-1.57756,-1.61191,-1.59271,-1.57037,-1.51458,-1.43601,-1.35008,-1.24719,-1.12959,-0.988124,-0.838226,-0.688762,-0.520382,-0.356747,-0.180603,-0.0071502,0.181494,0.351396,0.535447,0.690199,0.772467,0.839802,0.803838,0.81512,0.822174,0.724165,0.577558,0.43226,0.310387,0.179081,0.0556279,-0.0977735,-0.15429,-0.126155,0.0568939,0.252167,0.444854,0.638831,0.473745,0.269612,0.0693412,-0.126373,-0.309695,-0.300051,-0.16593,-0.00671675,-0.0147482,-0.214471,-0.306141,-0.264715,-0.192448,-0.0149851,0.209845,0.436241,0.653985,0.66042,0.529716,0.354092,0.160823,0.120668,0.247747,0.367716,0.494383,0.609053,0.637115,0.537281,0.48728,0.60105,0.55823,0.490426,0.344896,0.157049,-0.0169206,-0.196574,-0.37101,-0.549189,-0.710121,-0.862417,-1.00447,-1.14694,-1.26312,-1.36263,-1.44303,-1.50197,-1.54506,-1.56854,-1.50188,-1.46496,-1.40512,-1.32429,-1.22474,-1.10882,-0.978835,-0.836859,-0.683056,-0.524022,-0.343149,-0.192815,-0.230032,-0.342068,-0.355195,-0.157161,0.0413529,0.240271,0.43953,0.639081,0.838884,1.03973,1.23806,1.43904,1.63968,1.8403,2.04131,2.243,2.44604,2.60577,3
2.73131,2.50552,2.27453,2.04202,1.81416,1.58674,1.36001,1.13533,0.91079,0.682624,0.505718,0.35839,0.201148,0.0119369,-0.196624,-0.402537,-0.607535,-0.808721,-1.00615,-1.19742,-1.37991,-1.43466,-1.46987,-1.46431,-1.44287,-1.386,-1.30118,-1.19444,-1.06837,-0.932966,-0.774493,-0.608732,-0.426822,-0.236804,-0.0403884,0.100846,0.150929,0.275981,0.297619,0.229017,0.0435812,-0.129645,-0.298022,-0.457116,-0.601101,-0.730544,-0.849219,-0.951764,-0.766167,-0.523229,-0.273412,-0.0233117,0.226985,0.486079,0.675438,0.837345,0.870016,0.812551,0.761544,0.72508,0.709012,0.687464,0.525392,0.319815,0.0843599,-0.136021,-0.321582,-0.561444,-0.552556,-0.584405,-0.586514,-0.540968,-0.708853,-0.54213,-0.624078,-0.419353,-0.269261,-0.0543333,0.163848,0.37549,0.588784,0.645142,0.647183,0.659679,0.682526,0.715584,0.73929,0.716435,0.598618,0.401747,0.181369,-0.0636866,-0.308562,-0.410273,-0.502708,-0.611886,-0.692149,-0.577164,-0.452233,-0.318406,-0.176705,-0.0149994,0.114157,0.115985,0.02955,-0.038393,-0.186546,-0.356614,-0.534805,-0.708125,-0.867348,-1.00677,-1.13224,-1.24164,-1.33598,-1.41699,-1.47188,-1.49623,-1.49947,-1.48296,-1.42583,-1.29381,-1.11244,-0.925954,-0.735289,-0.541187,-0.35594,-0.158582,0.0239608,0.167209,0.318271,0.4694,0.630355,0.831949,1.03931,1.2473,1.46255,1.6649,1.87439,2.0837,2.28851,2.49341,2.69334,2.73644,6
2.84503,2.64378,2.43244,2.21586,1.99588,1.77994,1.56041,1.33699,1.11362,0.890316,0.667081,0.443933,0.366094,0.363829,0.296218,0.0816576,-0.128856,-0.344608,-0.550862,-0.727725,-0.925703,-1.11877,-1.30536,-1.38775,-1.40861,-1.37709,-1.20223,-1.1981,-1.22665,-1.19064,-1.05627,-0.882812,-0.703388,-0.511306,-0.30715,-0.0765622,0.0848626,0.20987,0.213825,0.178961,0.142629,-0.0638359,-0.293993,-0.527115,-0.749646,-0.93974,-1.10655,-1.27235,-1.41273,-1.23877,-1.05125,-0.797536,-0.623535,-0.357752,-0.100316,0.155181,0.408383,0.631915,0.769082,0.698336,0.551724,0.415045,0.28459,0.165553,0.331068,0.549471,0.769335,0.830383,0.629764,0.408148,0.186626,-0.0348304,-0.255421,-0.296402,-0.333907,-0.50108,-0.34599,-0.300301,-0.284155,-0.02509,0.172902,0.425397,0.655173,0.822974,0.661449,0.525149,0.338937,0.405437,0.521022,0.565276,0.432038,0.201027,-0.0827781,-0.359111,-0.633928,-0.789466,-1.03427,-1.24534,-1.39595,-1.25482,-1.08898,-0.921141,-0.736345,-0.532357,-0.325805,-0.117207,0.0200829,0.0631868,0.0821864,0.0272974,-0.0479551,-0.265598,-0.471761,-0.664101,-0.840557,-1.00343,-1.1364,-1.14677,-1.10823,-1.26168,-1.31012,-1.30774,-1.20075,-1.02056,-0.826151,-0.629854,-0.432041,-0.21997,-0.006255,0.208791,0.373146,0.36377,0.387436,0.610288,0.833429,1.05743,1.28045,1.50497,1.72998,1.95653,2.18378,2.41381,2.64747,2.8415,7
1.17558,0.947143,0.732701,0.52224,0.530045,0.596724,0.678181,0.765704,0.868818,0.920714,0.739333,0.537444,0.332973,0.133883,-0.0598599,-0.24868,-0.428512,-0.598122,-0.812186,-1.03064,-1.24259,-1.44982,-1.64582,-1.82266,-1.87,-1.70251,-1.47668,-1.25137,-1.01606,-0.784155,-0.554182,-0.325091,-0.182363,-0.0788753,0.0619988,-0.00204861,0.0174415,0.130115,0.0765798,0.0182641,-0.0713503,-0.161456,-0.272114,-0.398661,-0.496179,-0.609004,-0.710134,-0.779842,-0.814438,-0.848824,-0.886472,-0.867437,-0.814312,-0.598418,-0.412576,-0.233379,-0.0409409,0.153637,0.340846,0.54377,0.720873,0.896717,0.950079,1.00215,1.22117,1.42709,1.62992,1.82683,2.02104,2.21576,2.40514,2.58953,2.55457,2.31476,2.08462,1.85999,1.63839,1.42231,1.20679,0.996528,0.936872,0.914291,0.709744,0.500553,0.295245,0.0934655,-0.106678,-0.303497,-0.496094,-0.690547,-0.813117,-0.855765,-0.844291,-0.823219,-0.790953,-0.733548,-0.662119,-0.560359,-0.449783,-0.323528,-0.194563,-0.0820194,0.00878019,0.0732228,0.086795,-0.0663471,0.0211012,-0.0815597,-0.202923,-0.328055,-0.525929,-0.723211,-0.920527,-1.1165,-1.31116,-1.50388,-1.69352,-1.85023,-1.81025,-1.68118,-1.53215,-1.36047,-1.18219,-0.997931,-0.810783,-0.626604,-0.450044,-0.285522,-0.105269,0.0780406,0.263318,0.437539,0.643144,0.849586,0.866771,0.775624,0.69429,0.610279,0.550225,0.500814,0.659946,0.872639,1.06104,1.18235,5
2.62184,2.34673,2.07851,1.81182,1.54505,1.28047,1.01556,0.750686,0.486142,0.221768,-0.0423959,-0.0480034,-0.0550773,-0.307133,-0.536927,-0.753909,-0.950392,-1.13182,-1.28747,-1.40751,-1.47769,-1.3123,-1.11886,-0.90163,-0.672956,-0.436311,-0.193518,0.0503427,0.301798,0.556569,0.813985,1.07248,1.32979,1.45524,1.54525,1.35151,1.08935,0.827503,0.566034,0.305026,0.0489986,-0.210356,-0.468734,-0.725839,-0.981248,-1.23433,-1.4841,-1.72897,-1.96624,-1.92635,-1.68303,-1.32683,-0.970084,-0.613022,-0.272563,0.0849444,0.368896,0.508363,0.426113,0.255121,0.074351,-0.0811091,-0.253292,-0.401214,-0.183805,0.0686926,0.316689,0.511987,0.279257,0.011551,-0.251516,-0.464617,-0.449127,-0.234418,-0.202765,-0.453344,-0.438663,-0.294716,-0.016739,0.251752,0.530771,0.506183,0.266459,0.0154212,0.00329138,0.177114,0.363234,0.500282,0.446168,0.180258,-0.128903,-0.441866,-0.753218,-1.06792,-1.38911,-1.64169,-1.82506,-1.72587,-1.48112,-1.23118,-0.975194,-0.717663,-0.456543,-0.197934,0.0617809,0.322361,0.58363,0.83961,1.10212,1.35968,1.3846,1.28921,1.06015,0.787165,0.518671,0.254076,-0.00670594,-0.259937,-0.511046,-0.746263,-0.974965,-1.1852,-1.23657,-1.16136,-1.0609,-0.938358,-0.777494,-0.608352,-0.411957,-0.194117,0.0142545,-0.047568,-0.17654,0.0864483,0.349825,0.608741,0.868374,1.1286,1.37808,1.62349,1.88175,2.14072,2.39483,2.62401,4
2.80682,2.5861,2.35773,2.13019,1.90659,1.68319,1.46098,1.23674,1.01664,0.794707,0.57278,0.351522,0.313881,0.303627,0.109708,-0.106016,-0.322583,-0.533996,-0.728262,-0.92948,-1.12739,-1.32056,-1.41971,-1.44911,-1.41477,-1.25793,-1.17998,-1.23206,-1.23112,-1.10119,-0.92857,-0.743457,-0.544834,-0.331738,-0.1085,0.0617377,0.233006,0.333478,0.220351,0.193765,0.158907,0.000861243,-0.20631,-0.411827,-0.614719,-0.814509,-0.987729,-1.15173,-1.29017,-1.40692,-1.22256,-1.02129,-0.762162,-0.580557,-0.338626,-0.0595938,0.234924,0.516026,0.730415,0.848097,0.782705,0.644157,0.513586,0.391875,0.279966,0.203738,0.416612,0.60535,0.793038,0.662388,0.431926,0.212999,0.00177869,-0.221442,-0.2499,-0.364974,-0.325762,-0.252383,-0.278137,-0.0652138,0.155932,0.32699,0.557483,0.78564,0.673275,0.48035,0.533212,0.644467,0.609558,0.443854,0.203002,-0.057506,-0.31555,-0.582112,-0.754534,-0.97213,-1.18001,-1.33147,-1.19861,-1.03562,-0.858546,-0.687786,-0.473139,-0.25491,-0.0345987,0.0841659,0.134445,0.125889,0.0596712,-0.10121,-0.330567,-0.51567,-0.708235,-0.874821,-1.03383,-1.15343,-1.15696,-1.08404,-1.15078,-1.31962,-1.33,-1.26485,-1.09797,-0.920073,-0.73056,-0.557433,-0.367948,-0.148203,0.0638841,0.267181,0.340702,0.322605,0.50921,0.725757,0.946943,1.16352,1.38043,1.59763,1.8103,2.0235,2.23718,2.4465,2.65392,2.81042,7
2.6209,2.4203,2.21972,2.01909,1.81884,1.61777,1.41691,1.2163,1.01173,0.812293,0.612258,0.412603,0.21109,0.00971332,-0.191504,-0.332903,-0.245115,-0.20144,-0.367884,-0.559663,-0.721193,-0.874263,-1.01804,-1.15004,-1.27872,-1.37093,-1.46624,-1.52998,-1.57735,-1.61385,-1.57879,-1.54561,-1.489,-1.40301,-1.30671,-1.19368,-1.05136,-0.911069,-0.760486,-0.599542,-0.43463,-0.244576,-0.0677891,0.113525,0.298717,0.474614,0.640057,0.731724,0.798705,0.773391,0.747932,0.767043,0.683438,0.546107,0.408377,0.271906,0.1496,0.0261201,-0.149573,-0.196446,-0.0244957,0.171358,0.367917,0.556065,0.65999,0.449031,0.242327,0.0431505,-0.159651,-0.329554,-0.320711,-0.217692,-0.0372648,-0.044059,-0.191419,-0.315055,-0.307548,-0.187896,-0.0180607,0.193438,0.399894,0.616494,0.629034,0.447232,0.261323,0.0633745,0.0873006,0.207089,0.334309,0.468244,0.591039,0.686673,0.669512,0.554515,0.681264,0.630051,0.567322,0.444293,0.272606,0.088458,-0.0916724,-0.266069,-0.454783,-0.601219,-0.775168,-0.922423,-1.05901,-1.18771,-1.29809,-1.39146,-1.46548,-1.51796,-1.54715,-1.552,-1.5045,-1.45595,-1.3928,-1.30949,-1.20824,-1.09132,-0.960894,-0.810748,-0.659613,-0.500313,-0.315471,-0.189813,-0.236869,-0.364492,-0.346498,-0.145763,0.0551925,0.256334,0.455373,0.656916,0.856609,1.05497,1.25863,1.45912,1.65985,1.85961,2.05988,2.25985,2.4606,2.62076,3
2.45753,2.28153,2.10495,1.92811,1.75205,1.57512,1.40149,1.2253,1.04749,0.867865,0.690117,0.514514,0.337041,0.162073,-0.0123806,-0.197145,-0.211005,-0.234403,-0.405057,-0.558861,-0.706489,-0.85109,-0.980646,-1.11011,-1.23033,-1.33055,-1.42225,-1.50195,-1.55938,-1.60719,-1.62919,-1.61061,-1.58743,-1.52641,-1.45601,-1.36639,-1.25739,-1.14779,-1.01296,-0.880443,-0.736528,-0.580129,-0.435141,-0.269548,-0.110884,0.0489555,0.215983,0.378521,0.543409,0.706546,0.780449,0.862416,0.874238,0.886852,0.900506,0.873586,0.755353,0.624516,0.498543,0.359788,0.244862,0.136483,0.0323277,-0.0236262,-0.00590629,-0.0103823,0.157794,0.327043,0.50004,0.67399,0.64455,0.465821,0.287184,0.108644,0.0885502,0.0658898,0.184691,0.122053,-0.046751,-0.157831,-0.0998464,0.0285501,0.244651,0.456473,0.656126,0.805541,0.688337,0.535125,0.375416,0.40105,0.493053,0.475236,0.34398,0.345822,0.421873,0.349331,0.286017,0.151948,0.00113905,-0.159762,-0.309979,-0.472154,-0.612897,-0.747418,-0.892544,-1.0117,-1.12226,-1.23748,-1.3219,-1.41045,-1.46241,-1.51464,-1.51269,-1.48383,-1.44053,-1.40863,-1.34916,-1.27225,-1.18937,-1.08871,-0.97287,-0.847684,-0.713684,-0.574564,-0.425794,-0.262759,-0.229602,-0.268563,-0.165468,0.0111605,0.1854,0.362532,0.537551,0.712619,0.886995,1.06327,1.23842,1.41533,1.59126,1.7688,1.94559,2.12194,2.29943,2.45703,3
2.36446,2.19275,2.0195,1.83807,1.65665,1.47525,1.29691,1.11986,0.937527,0.755833,0.57177,0.390568,0.216577,0.0480974,-0.119324,-0.293718,-0.473045,-0.538975,-0.688081,-0.85768,-0.993403,-1.12782,-1.25251,-1.35005,-1.42975,-1.49188,-1.51114,-1.49863,-1.47529,-1.41628,-1.33803,-1.22986,-1.09553,-1.00465,-1.08121,-1.14128,-1.20224,-1.24394,-1.18649,-1.1319,-1.1337,-1.04596,-0.917895,-0.766751,-0.6167,-0.448183,-0.290205,-0.116874,0.0512547,0.225103,0.39399,0.505371,0.649262,0.788536,0.752028,0.627873,0.492802,0.369751,0.255645,0.13825,0.0281401,-0.0738114,-0.166648,-0.249361,-0.320895,-0.380279,-0.334093,-0.153422,0.0286658,0.213733,0.399675,0.582976,0.770869,0.850298,0.883277,0.924782,1.07757,1.28553,1.48498,1.65583,1.64102,1.45862,1.29727,1.12262,0.940852,0.75192,0.551425,0.360558,0.169509,-0.0272064,-0.227388,-0.420639,-0.455977,-0.419456,-0.369501,-0.311062,-0.230808,-0.152155,-0.0495944,0.0619786,0.173118,0.271253,0.1985,0.0730407,-0.0594452,-0.213298,-0.398489,-0.565768,-0.722232,-0.856095,-0.991832,-1.11804,-1.19806,-1.23384,-1.21407,-1.1247,-1.02101,-0.929781,-1.06429,-1.20043,-1.26423,-1.20213,-1.12731,-1.01713,-0.87363,-0.708626,-0.543401,-0.408464,-0.242264,-0.0660944,0.111773,0.288358,0.464496,0.64275,0.822652,1.00337,1.18464,1.36626,1.54832,1.73243,1.91496,2.09902,2.28487,2.36033,1
2.69606,2.47763,2.26339,2.05009,1.83733,1.62553,1.41393,1.203,0.992575,0.782617,0.577102,0.383239,0.241563,0.0615521,-0.125481,-0.32468,-0.5164,-0.705161,-0.89774,-1.07959,-1.26536,-1.43721,-1.49968,-1.52727,-1.52019,-1.49369,-1.42066,-1.32745,-1.1964,-1.04614,-0.878875,-0.691053,-0.490509,-0.277519,-0.0581723,0.0873718,0.146474,0.210771,0.242838,0.25702,0.102286,-0.0607156,-0.210865,-0.356111,-0.496113,-0.617527,-0.732889,-0.839832,-0.745757,-0.621831,-0.357377,-0.0923287,0.189171,0.450037,0.621846,0.783089,0.83327,0.789417,0.741429,0.714077,0.692887,0.676671,0.643489,0.444554,0.242814,0.00718314,-0.240019,-0.439666,-0.589102,-0.500689,-0.679894,-0.575718,-0.566194,-0.628586,-0.486486,-0.515194,-0.33777,-0.122016,0.117458,0.332507,0.538792,0.64387,0.648205,0.669026,0.686608,0.720387,0.751303,0.76195,0.621302,0.452524,0.210035,-0.0576544,-0.306837,-0.398338,-0.487037,-0.621533,-0.665468,-0.55677,-0.423851,-0.295863,-0.148018,-0.000555951,0.132465,0.148645,0.0650218,0.0115854,-0.114857,-0.287829,-0.474518,-0.653672,-0.839892,-0.993406,-1.1536,-1.27437,-1.37506,-1.45316,-1.52615,-1.55195,-1.55412,-1.52993,-1.47804,-1.32508,-1.14017,-0.963198,-0.782053,-0.597433,-0.409886,-0.22553,-0.0448939,0.118367,0.270199,0.432521,0.605245,0.797313,0.999729,1.20676,1.41228,1.61456,1.82259,2.0263,2.23022,2.43629,2.63687,2.69939,6
2.90948,2.75498,2.5435,2.32705,2.109,1.88947,1.67423,1.44641,1.21996,0.992932,0.766003,0.539187,0.333748,0.368178,0.249061,0.037662,-0.18169,-0.409399,-0.605239,-0.773152,-0.934946,-1.03679,-1.16712,-1.08612,-1.1876,-1.10745,-1.18193,-1.1669,-1.14041,-1.01375,-0.848149,-0.666588,-0.494555,-0.303087,-0.0739745,0.112933,0.222669,0.219711,0.18505,0.125808,-0.0949968,-0.327607,-0.580078,-0.796374,-0.984945,-1.16383,-1.31274,-1.33401,-1.13753,-0.923253,-0.679799,-0.527711,-0.282126,-0.0365684,0.207237,0.442722,0.634346,0.705279,0.564549,0.415662,0.275024,0.154271,0.35149,0.573978,0.797264,0.783569,0.554762,0.334629,0.110389,-0.115141,-0.338572,-0.345957,-0.337958,-0.480118,-0.427017,-0.348393,-0.421953,-0.305541,-0.048231,0.218038,0.445563,0.681486,0.743432,0.508782,0.349667,0.225436,0.352001,0.460491,0.525629,0.382782,0.180707,-0.0910366,-0.353718,-0.609901,-0.752802,-0.974018,-1.17095,-1.35866,-1.33885,-1.17817,-1.01203,-0.834446,-0.631152,-0.425007,-0.216619,-0.0167865,0.0481657,0.0648169,0.0969876,0.0113565,-0.15686,-0.361219,-0.54393,-0.722829,-0.883947,-1.03223,-1.16139,-1.12447,-1.08455,-1.26752,-1.32817,-1.31586,-1.27769,-1.09111,-0.89327,-0.689915,-0.485487,-0.269918,-0.0523909,0.166918,0.363926,0.336822,0.347594,0.575686,0.802428,1.0297,1.25933,1.48641,1.71698,1.9514,2.18286,2.42174,2.66277,2.9041,7
