f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,class
0.0844301,-3.19031,-4.68617,-4.55948,-4.08797,-2.61886,-1.76059,-1.59296,-0.569117,-0.130399,-0.173705,-0.154541,-0.110021,-0.0990787,-0.127502,-0.155639,-0.166135,-0.18039,-0.118643,-0.148533,-0.220848,-0.213297,-0.300263,-0.340722,-0.41812,-0.511382,-0.513008,-0.60834,-0.692746,-0.73708,-0.769177,-0.712787,-0.834248,-0.813268,-0.891173,-0.884612,-0.794741,-0.802783,-0.804243,-0.764841,-0.720568,-0.616155,-0.528703,-0.358007,-0.294603,-0.24713,-0.185587,-0.161212,-0.150453,-0.0572651,-0.00712181,0.01818,0.0451735,0.086901,0.0257826,0.0829076,0.067584,0.134552,0.250977,0.224037,0.211742,0.145283,0.24037,0.271448,0.197094,0.358528,0.451317,0.406182,0.548282,0.518691,0.557565,0.616201,0.553132,0.591173,0.6109,0.533638,0.513538,0.615632,0.470984,0.452317,0.421644,0.482082,0.371539,0.38605,0.395894,0.381883,0.326366,0.346291,0.228609,0.273395,0.323813,0.231354,0.243411,0.300259,0.235705,0.216894,0.266469,0.286612,0.551972,0.743665,1.12098,1.25653,1.3506,1.50305,1.90506,1.9777,1.73106,1.68001,1.45728,1.3045,1.14451,0.753966,0.339538,-0.116375,-0.295373,-0.244836,-0.326821,-0.215118,-0.342009,-0.416639,-0.27606,-0.260737,-0.234165,-0.21292,-0.190004,-0.198542,-0.142296,-0.0828191,-0.0732016,0.00596267,0.467165,1.15228,1.27181,1.1908,1.18074,1.05819,0.982577,0.873772,1.62671,-0.0207834,1
-0.00781914,-2.33676,-3.52764,-4.32624,-3.89041,-2.946,-1.92246,-1.67054,-1.30311,-0.29908,-0.273668,-0.279282,-0.285512,-0.2892,-0.292632,-0.397609,-0.40128,-0.446108,-0.463264,-0.396171,-0.315964,-0.370366,-0.527149,-0.581977,-0.624493,-0.552784,-0.622933,-0.68911,-0.65794,-0.761407,-0.730419,-0.765168,-0.855979,-1.00905,-1.06066,-1.06718,-1.09025,-1.09094,-1.0669,-1.08286,-1.08219,-0.986746,-0.936894,-0.819037,-0.68585,-0.624582,-0.490293,-0.426007,-0.360349,-0.208074,-0.125087,-0.18818,-0.118139,-0.113558,-0.14617,-0.0911842,-0.0464433,-0.0041552,0.00680306,0.00993304,-0.0196651,-0.0404736,0.0526108,0.0262976,0.0231672,0.115115,0.156579,0.199554,0.171439,0.225854,0.316083,0.379237,0.37006,0.411754,0.461977,0.543203,0.5488,0.482508,0.573144,0.528365,0.519341,0.476189,0.465932,0.43017,0.454405,0.43138,0.411592,0.450233,0.42073,0.35379,0.426031,0.383209,0.360463,0.393385,0.38357,0.356615,0.519772,0.554659,0.610167,0.730424,0.955373,1.13748,1.24428,1.49876,1.65338,1.7164,1.69375,1.61506,1.62046,1.42059,1.1759,0.918631,0.576237,0.266964,0.0777922,0.0500248,0.12545,0.21135,0.155323,0.156556,0.10463,0.166968,0.196856,0.241869,0.215106,0.20138,0.257102,0.227497,0.398454,0.810578,1.54226,1.52674,1.42606,1.58913,1.56484,1.33471,1.16521,0.954434,1.47021,0.393063,1
-1.0743,-3.2594,-4.12598,-4.34245,-3.92256,-3.19016,-1.94606,-1.55477,-1.29635,-0.565004,-0.105771,-0.118133,-0.163299,-0.166158,-0.1478,-0.137483,-0.103185,-0.132644,-0.0971502,-0.0882373,-0.212941,-0.234699,-0.281812,-0.289539,-0.32886,-0.379072,-0.456022,-0.396158,-0.442005,-0.458914,-0.520025,-0.582366,-0.633316,-0.709674,-0.64087,-0.641523,-0.635681,-0.529592,-0.527815,-0.451505,-0.396321,-0.402673,-0.295588,-0.221514,-0.136922,-0.0389551,-0.0167564,0.12404,0.21481,0.211776,0.283443,0.18403,0.141596,0.155233,0.223381,0.145429,0.141927,0.15251,0.178362,0.133761,0.21736,0.219375,0.173382,0.228797,0.239784,0.29736,0.302624,0.388943,0.427773,0.440513,0.473158,0.53078,0.52586,0.5517,0.61347,0.650243,0.54995,0.581894,0.555313,0.471959,0.487556,0.496235,0.464398,0.406337,0.378184,0.374184,0.392174,0.350569,0.402873,0.388015,0.255285,0.288716,0.355338,0.407291,0.582482,0.550115,0.737914,0.937788,1.15372,1.4648,1.83585,2.1569,2.16781,2.06659,1.81714,1.66579,1.4019,1.12569,0.645392,0.277675,-0.15344,-0.387747,-0.447508,-0.475121,-0.466107,-0.466732,-0.50942,-0.555149,-0.470782,-0.470065,-0.478745,-0.441309,-0.423884,-0.465502,-0.429167,-0.313641,-0.358873,-0.22405,0.161573,0.777362,0.856515,0.931064,1.12924,1.02355,0.767713,0.613426,0.696247,1.17667,1.13163,-1.09497,1
4.05813,2.08784,0.423115,-2.05887,-3.23769,-4.52675,-3.83616,-1.97501,-0.783353,-0.381038,0.899432,1.50675,1.17486,1.2347,1.17366,1.22081,1.26117,1.29087,1.28586,1.13785,0.903268,0.968999,0.898329,0.725896,0.750989,0.650912,0.505333,0.399656,0.228064,0.371471,0.0525988,0.0169308,-0.291661,-0.179939,-0.285755,-0.524063,-0.547795,-0.562319,-0.591535,-0.799443,-0.712043,-0.641386,-0.65578,-0.518774,-0.409175,-0.412039,-0.213074,0.0291811,0.111807,0.0566179,0.260372,0.163032,0.09261,0.00794721,0.0682806,0.218749,0.328335,0.363643,0.216745,0.180379,0.20338,0.0403004,0.270221,0.152528,0.208296,0.328718,0.100043,0.340499,0.273339,0.392247,0.379205,0.471542,0.424771,0.424501,0.595289,0.474495,0.626329,0.500171,0.494722,0.424613,0.50887,0.441815,0.36926,0.282376,0.277238,0.260458,-0.000477679,-0.0279983,-0.215472,0.0494143,0.00461441,-0.20377,-0.246654,-0.346425,-0.0889711,-0.426688,-0.378175,-0.223283,-0.340463,-0.467562,-0.269193,-0.260933,-0.328236,-0.267779,-0.410867,-0.0106328,0.469535,1.03104,0.94632,0.799696,0.470506,0.374717,0.122589,0.238832,0.341208,-0.117774,-0.558297,-1.10259,-1.25629,-1.18228,-1.21075,-0.973118,-1.20098,-1.2717,-1.17494,-1.07873,-1.06065,-1.27927,-1.18541,-0.995473,-0.890166,-0.104009,1.50464,1.39203,1.33114,1.19753,1.09286,-0.129327,-1.03826,-1.48986,1
-0.761603,-2.92124,-3.89432,-4.38496,-4.06822,-3.5111,-2.53282,-1.6874,-1.3981,-0.899288,-0.537668,-0.481976,-0.53338,-0.52247,-0.49308,-0.530517,-0.447796,-0.464596,-0.385064,-0.489428,-0.424921,-0.4413,-0.375398,-0.452287,-0.406726,-0.419768,-0.479851,-0.45911,-0.456832,-0.480105,-0.587799,-0.57426,-0.554247,-0.620518,-0.594818,-0.612613,-0.647665,-0.560238,-0.637406,-0.634608,-0.518519,-0.503972,-0.361891,-0.299049,-0.267179,-0.194193,-0.192402,-0.0713175,-0.0535236,-0.0295668,0.0470206,0.00402099,0.0550469,0.0433609,0.0235625,0.0195427,0.0136563,0.0840491,0.0908961,0.122233,0.16285,0.0823021,0.236619,0.183653,0.189777,0.209497,0.209355,0.203156,0.331781,0.322409,0.386385,0.408661,0.389297,0.530455,0.545184,0.583898,0.63601,0.697196,0.587564,0.649018,0.638392,0.596042,0.557779,0.541281,0.559017,0.537769,0.520527,0.443658,0.544936,0.522312,0.507689,0.493694,0.4864,0.471713,0.502205,0.686024,0.813363,0.925775,1.03003,1.10443,1.38567,1.58121,1.71732,1.70441,1.67052,1.59241,1.43311,1.24615,1.04787,0.802759,0.503582,0.318966,-0.0120074,-0.0428406,-0.107709,-0.161003,-0.203581,-0.144376,-0.14597,-0.204865,-0.164714,-0.179715,-0.179078,-0.158224,-0.122701,-0.109968,-0.0847328,-0.0473619,0.217571,0.582976,1.00092,1.0731,1.2425,1.44959,1.37975,1.06812,0.746061,0.849046,1.16211,-0.381257,1
-0.1865,-2.68249,-4.01688,-4.21812,-3.84167,-2.99406,-1.97394,-1.63971,-1.29121,-0.566769,-0.327971,-0.358813,-0.367477,-0.261719,-0.431125,-0.441794,-0.35335,-0.376001,-0.364623,-0.386635,-0.417326,-0.464163,-0.462748,-0.54337,-0.54589,-0.545954,-0.595124,-0.692631,-0.699237,-0.716621,-0.661129,-0.7679,-0.813524,-0.873415,-0.956052,-0.872028,-0.876193,-0.810705,-0.790117,-0.715943,-0.59079,-0.534814,-0.476713,-0.371841,-0.246373,-0.130949,-0.120535,0.0144793,0.0110716,0.00227523,0.116529,0.0846935,0.128325,0.160158,0.101186,0.144208,0.136362,0.163886,0.206745,0.299805,0.308966,0.306777,0.346396,0.313978,0.385967,0.513182,0.458981,0.566555,0.581071,0.582957,0.691838,0.679189,0.6728,0.670368,0.682762,0.644019,0.605619,0.700293,0.644548,0.516773,0.595146,0.685098,0.573466,0.529727,0.521426,0.53107,0.388489,0.48497,0.38671,0.37442,0.437446,0.344102,0.372189,0.376467,0.314802,0.362713,0.594566,0.757877,0.919045,1.11273,1.27865,1.3747,1.70654,1.89568,1.87278,1.77217,1.69671,1.38563,1.23287,0.950537,0.579277,0.295957,-0.201785,-0.303482,-0.387623,-0.367,-0.374805,-0.47913,-0.383225,-0.393088,-0.464799,-0.413476,-0.409459,-0.468143,-0.414109,-0.377154,-0.335619,-0.36525,-0.139306,0.145682,0.808746,0.781289,0.725187,1.06826,1.1297,0.940981,1.00804,1.56426,2.15148,0.180054,1
0.803939,-1.10691,-2.85411,-3.89869,-4.15313,-3.99716,-3.29089,-2.18936,-1.58227,-1.41974,-0.776238,-0.364668,-0.351319,-0.282098,-0.328095,-0.244455,-0.272043,-0.252956,-0.216983,-0.298216,-0.309008,-0.317757,-0.376359,-0.409695,-0.378963,-0.432168,-0.472562,-0.45052,-0.471939,-0.508322,-0.636121,-0.576138,-0.64786,-0.654718,-0.661894,-0.646066,-0.575127,-0.581499,-0.561275,-0.568309,-0.454944,-0.438918,-0.324154,-0.216978,-0.221412,-0.147776,-0.0633899,0.0223592,-0.0539227,0.0365587,0.0625447,0.0128997,0.170919,0.0236493,-0.000900734,0.0464464,0.0689368,0.0221082,0.0942446,0.085704,0.163069,0.164182,0.136527,0.18954,0.244752,0.343208,0.255818,0.310112,0.39335,0.340457,0.472964,0.556019,0.630413,0.602287,0.533156,0.5967,0.761513,0.605446,0.733874,0.698515,0.679351,0.614387,0.597442,0.544878,0.525201,0.523174,0.484865,0.490532,0.453098,0.375018,0.371008,0.480051,0.425305,0.508814,0.688477,0.835581,0.980215,1.1706,1.32409,1.58561,1.71612,1.93415,1.94044,1.8566,1.79796,1.61189,1.43248,1.11679,0.868552,0.483895,0.109589,-0.127141,-0.318159,-0.390457,-0.237127,-0.33024,-0.364112,-0.392366,-0.402639,-0.358644,-0.421136,-0.32743,-0.387671,-0.478923,-0.427384,-0.337681,-0.277416,-0.249179,0.126908,0.757403,0.853813,0.879433,1.02652,1.07468,0.846941,0.57369,0.857986,1.20242,0.613242,-1.65565,1
-0.920213,-2.44951,-3.19203,-3.87516,-4.18072,-3.89218,-3.15623,-2.02257,-1.52014,-1.17022,-0.591721,-0.396476,-0.410053,-0.441876,-0.417329,-0.423058,-0.31273,-0.304144,-0.303525,-0.344845,-0.321497,-0.224513,-0.35551,-0.243033,-0.311067,-0.394346,-0.34915,-0.33717,-0.425003,-0.339871,-0.315678,-0.374989,-0.374635,-0.467194,-0.389713,-0.337628,-0.425685,-0.252573,-0.346354,-0.227804,-0.181902,-0.170133,-0.0751841,-0.055118,0.0579785,-0.0306119,0.0935401,0.106509,0.182565,0.173408,0.152748,0.179275,0.121033,0.169488,0.108722,0.166376,0.144904,0.204994,0.192134,0.110828,0.167035,0.141038,0.170803,0.222935,0.26776,0.318077,0.266403,0.329306,0.372842,0.361889,0.425142,0.533659,0.414622,0.533912,0.51905,0.538863,0.592498,0.533106,0.540394,0.64967,0.615208,0.524593,0.467952,0.522661,0.533844,0.502744,0.499622,0.386475,0.386328,0.495033,0.427997,0.407115,0.475286,0.49998,0.69165,0.845662,1.05538,1.19365,1.27721,1.46631,1.6674,1.9156,1.92805,1.86399,1.86707,1.69409,1.47547,1.31966,1.06567,0.897666,0.677125,0.247144,0.0496765,-0.0865387,-0.134905,-0.173086,-0.170887,-0.108098,-0.169253,-0.150742,-0.0986408,-0.0953937,-0.173346,-0.179341,-0.20346,-0.160222,-0.11142,-0.0339191,0.27296,0.809066,1.43029,1.34668,0.998193,0.234542,-0.624934,-1.1341,-1.26356,-0.964272,-0.370832,-1.04049,1
2.7446,-0.101924,-2.85168,-3.97491,-3.99544,-3.71966,-2.68097,-1.44164,-1.16686,-0.657178,0.19803,0.325609,0.248024,0.214105,0.231235,0.156027,0.182609,-0.0174267,0.0800686,0.173518,-0.00545209,0.0880918,-0.0606665,-0.0614236,-0.238601,-0.113704,-0.209385,-0.281777,-0.225441,-0.400036,-0.348526,-0.548066,-0.630139,-0.595657,-0.670864,-0.660443,-0.679357,-0.555307,-0.616194,-0.622447,-0.466463,-0.447551,-0.422129,-0.425268,-0.266154,-0.109791,-0.0909075,0.0407079,-0.0151539,0.0986718,0.156022,0.09899,0.107493,0.110132,0.131555,0.170845,0.195662,0.199832,0.210167,0.234893,0.202176,0.26879,0.264293,0.279064,0.385695,0.348771,0.38673,0.40572,0.408132,0.509265,0.441363,0.589799,0.591758,0.566744,0.562124,0.44679,0.533175,0.482171,0.456385,0.417384,0.414481,0.401348,0.309656,0.287353,0.254435,0.246271,0.194338,0.124714,0.202985,0.111323,0.193169,0.101616,0.129201,0.217615,0.283613,0.41858,0.589011,0.839147,1.04755,1.27881,1.58894,1.91249,2.155,1.93252,1.78737,1.71605,1.36237,1.07014,0.680761,0.401395,0.0928537,-0.485156,-0.765191,-0.817846,-0.818844,-0.752102,-0.848165,-0.890435,-0.82549,-0.788015,-0.968546,-0.882862,-0.779596,-0.915873,-0.960623,-0.873701,-0.903148,-0.820852,-0.493856,0.21114,0.503609,0.451441,0.802779,0.883922,0.89532,0.840126,1.30518,2.11469,1.59027,-1.92193,1
2.40287,2.03672,0.340902,-1.28644,-3.30146,-4.22457,-3.39831,-2.0793,-1.59791,-1.52797,-0.075556,0.150184,-0.018965,0.156633,0.0835144,0.0545056,0.063978,-0.010487,-0.0740137,-0.108975,-0.0264921,-0.237566,-0.21215,-0.277128,-0.379033,-0.322544,-0.487135,-0.650773,-0.705348,-0.706645,-0.925901,-0.86621,-0.998414,-1.12685,-1.35224,-1.40656,-1.3555,-1.45772,-1.49972,-1.585,-1.46795,-1.37217,-1.3731,-1.25891,-1.08898,-0.922813,-0.917312,-0.649884,-0.573605,-0.358385,-0.368699,-0.322182,-0.234772,-0.381683,-0.225512,-0.156888,-0.109898,-0.0456621,0.057008,-0.00440505,0.245356,0.086985,0.115446,0.227583,0.202571,0.266719,0.140887,0.373032,0.454464,0.425253,0.608881,0.405954,0.565306,0.511189,0.606846,0.54951,0.509745,0.787279,0.615151,0.537544,0.588582,0.583571,0.575338,0.479062,0.514438,0.580015,0.469473,0.387148,0.429244,0.466016,0.406437,0.322989,0.204901,0.172746,0.363592,0.193902,0.18451,0.181373,0.259966,0.241934,0.428265,0.230329,0.118469,0.177317,0.44047,0.442249,0.635618,1.10765,1.4458,1.4093,1.18785,1.14341,0.89119,0.718105,0.904521,0.839954,0.49347,0.125049,-0.309023,-0.327155,-0.269805,-0.210658,-0.229936,-0.224102,-0.215921,-0.231219,-0.101721,-0.129296,0.00736801,-0.0340763,0.118138,0.416087,1.11498,0.899164,1.15452,1.98733,2.42873,2.61399,1.96282,1.7692,1
-1.36226,-3.35302,-3.97566,-4.22823,-3.79967,-3.21812,-2.04929,-1.52967,-1.29745,-0.83059,-0.424365,-0.472035,-0.515169,-0.402587,-0.439844,-0.408055,-0.34323,-0.386262,-0.448598,-0.444788,-0.461365,-0.357655,-0.45115,-0.453083,-0.412277,-0.451073,-0.390359,-0.464978,-0.456654,-0.617934,-0.625505,-0.598444,-0.676729,-0.660209,-0.650555,-0.626487,-0.576308,-0.613951,-0.540162,-0.478884,-0.486264,-0.435745,-0.40404,-0.292833,-0.17228,-0.0550591,-0.039811,-0.0212508,0.0212259,0.0321415,0.00551926,0.0787369,0.0571194,-0.0113836,0.0626486,0.0187033,0.0666904,0.0364311,0.0673542,0.115262,0.0420197,0.126113,0.0318453,-0.00503443,0.259149,0.191446,0.288828,0.208862,0.279875,0.281618,0.304074,0.36857,0.368529,0.484247,0.451953,0.536524,0.449513,0.508908,0.597903,0.65802,0.617762,0.62313,0.612907,0.560662,0.56296,0.553077,0.500828,0.539185,0.416864,0.504964,0.489947,0.512857,0.551138,0.606176,0.714427,0.842356,0.993789,1.10992,1.14831,1.37542,1.61097,1.74307,1.78954,1.65458,1.57582,1.43439,1.3749,1.06343,0.869591,0.585868,0.260282,0.137454,0.0340191,-0.019213,0.0260991,-0.0785321,-0.0655354,-6.06855e-05,-0.000703881,-0.109445,-0.0826939,-0.0727624,-0.0254592,0.0187276,0.00177234,0.0544762,0.0102789,0.237253,0.760553,1.06435,1.12053,1.30983,1.46815,1.26784,0.872409,0.638555,0.91927,0.716147,-0.351222,-2.23465,1
1.93541,-0.548762,-2.34339,-3.3786,-4.24342,-4.10821,-3.04481,-1.66562,-1.42817,-1.02009,-0.119586,0.196453,0.11236,0.136799,0.183115,0.114823,0.13971,0.0641608,-0.0764248,0.119648,0.0477382,-0.0880851,-0.167478,-0.0878288,-0.228992,-0.198306,-0.216732,-0.292717,-0.377324,-0.458148,-0.580242,-0.597948,-0.557755,-0.679274,-0.714765,-0.656719,-0.749162,-0.741451,-0.77262,-0.79419,-0.620487,-0.522796,-0.381846,-0.425288,-0.462774,-0.297623,-0.149372,-0.089397,-0.0675385,-0.0355641,0.012313,0.00792904,0.0462529,-0.00157292,0.170674,0.148178,0.153269,0.133719,0.0791815,0.236187,0.187353,0.195352,0.257641,0.19105,0.213278,0.236972,0.321883,0.300567,0.346752,0.380949,0.426782,0.542051,0.522278,0.325994,0.371824,0.394982,0.426731,0.422513,0.408115,0.482732,0.339244,0.250996,0.318715,0.329994,0.437662,0.280295,0.366357,0.200823,0.250168,0.206049,0.237207,0.253283,0.110641,0.160593,0.188402,0.296552,0.646336,0.79986,1.07387,1.0876,1.28577,1.50064,1.80994,2.24293,2.14169,1.98998,1.78383,1.70005,1.46,1.10573,0.866171,0.156709,-0.371634,-0.517175,-0.570121,-0.711424,-0.647483,-0.80954,-0.753439,-0.768748,-0.759395,-0.754459,-0.68913,-0.744114,-0.722098,-0.771885,-0.719775,-0.70657,-0.560079,-0.166987,0.371002,0.548418,0.93739,1.22487,1.2934,1.18367,1.09412,1.58809,1.87111,-1.24875,1
-1.86275,-3.20363,-3.63415,-4.16937,-3.88808,-3.27584,-2.10043,-1.6623,-1.43975,-0.752662,-0.445494,-0.454133,-0.476139,-0.505507,-0.491585,-0.343665,-0.409144,-0.421999,-0.441259,-0.519489,-0.339201,-0.377334,-0.354248,-0.356699,-0.496767,-0.494096,-0.366784,-0.362539,-0.441967,-0.326855,-0.341944,-0.377594,-0.402214,-0.340106,-0.414406,-0.319692,-0.274341,-0.355933,-0.273,-0.206263,-0.15638,-0.143525,-0.1183,-0.234903,-0.103155,-0.00878327,0.0498642,-0.0280255,0.0342725,0.0573206,-0.0161216,-0.00208756,0.00059489,-0.00382572,0.0464492,-0.00552388,-0.0109463,0.0177662,-0.00200784,-0.0813159,-0.014966,-0.0239649,-0.0127263,-0.0293495,0.0862482,0.0656634,-0.058436,0.163844,0.277922,0.174096,0.193894,0.278121,0.387326,0.417185,0.383858,0.486252,0.486414,0.495366,0.584428,0.625542,0.661851,0.683648,0.680908,0.594284,0.537228,0.569685,0.577397,0.531796,0.594631,0.620714,0.51427,0.470371,0.49686,0.581126,0.530719,0.814765,1.0114,1.08363,1.33446,1.41474,1.67237,1.97192,2.12969,2.18053,2.07597,1.88863,1.72975,1.45356,1.3363,1.04148,0.884001,0.585792,0.119285,0.0506632,-0.04487,-0.0909073,-0.0439102,0.05194,-0.22552,-0.198407,-0.0424903,-0.116824,-0.122705,-0.215508,-0.116331,-0.0962848,-0.0139031,0.0957747,0.217629,0.755418,1.26905,1.23282,0.902701,0.376003,-0.318281,-0.675934,-0.849122,-0.781167,-0.302293,-0.610023,1
-0.998572,-2.88972,-3.38778,-3.51064,-2.9969,-2.28041,-1.7002,-1.56111,-1.09483,-0.922351,-0.937855,-0.878483,-0.882964,-0.881929,-0.908668,-0.823079,-0.859343,-0.88218,-0.873912,-0.880445,-0.808956,-0.886833,-0.926023,-0.901808,-0.92022,-0.925355,-0.883318,-0.931709,-0.993675,-0.911652,-0.960743,-0.993475,-1.04096,-1.07399,-1.00823,-1.00619,-1.03048,-0.959067,-0.890635,-0.878149,-0.77508,-0.687035,-0.664759,-0.595301,-0.509098,-0.426264,-0.443556,-0.394542,-0.416835,-0.382827,-0.280688,-0.289252,-0.259982,-0.271506,-0.247585,-0.157269,-0.230023,-0.13092,-0.150924,-0.112275,-0.0665308,-0.0680224,-0.025683,-0.0643169,0.0737048,0.0825706,0.0671465,0.158327,0.209891,0.22256,0.283716,0.268659,0.24374,0.333585,0.360231,0.427496,0.414369,0.391898,0.404061,0.49268,0.453481,0.404181,0.516811,0.458859,0.469721,0.475,0.469266,0.451312,0.50014,0.520436,0.49296,0.530829,0.561053,0.551173,0.651785,0.64181,0.735819,0.87732,0.975272,1.04351,1.17181,1.3105,1.37926,1.40751,1.4066,1.36625,1.2348,1.22905,1.14085,1.02936,0.869436,0.707503,0.626421,0.573511,0.573777,0.562189,0.595701,0.585561,0.64277,0.637871,0.581508,0.62787,0.637062,0.660311,0.733671,0.741977,0.738463,0.895106,1.14567,1.38164,1.4203,1.33719,1.39364,1.37331,1.31216,1.24637,1.4305,1.63509,1.52096,0.654211,1
-0.288341,-2.27255,-3.66607,-4.28274,-3.72424,-2.84323,-1.87492,-1.53125,-1.19439,-0.541274,-0.393031,-0.43113,-0.382494,-0.385527,-0.397813,-0.380008,-0.449659,-0.382912,-0.405283,-0.446552,-0.418012,-0.522427,-0.586606,-0.541891,-0.528035,-0.630458,-0.677739,-0.782508,-0.756995,-0.806572,-0.81541,-0.94057,-0.92873,-0.850048,-1.04834,-1.05715,-0.998914,-0.849626,-0.819301,-0.949592,-0.734035,-0.693349,-0.693719,-0.574941,-0.520241,-0.374742,-0.271945,-0.230457,-0.162325,-0.123115,-0.127811,-0.0380978,0.0250116,0.0274639,-0.0335567,-0.0637664,0.0196625,0.00360888,0.0749251,0.0590234,0.0543637,0.0556229,0.192149,0.184913,0.19466,0.242654,0.196344,0.256156,0.293416,0.35689,0.37953,0.364163,0.441005,0.515299,0.546059,0.583956,0.568255,0.567238,0.52694,0.455243,0.552703,0.540038,0.418419,0.434644,0.383029,0.475676,0.554525,0.443387,0.446785,0.333474,0.30718,0.421234,0.376689,0.448191,0.590497,0.593619,0.731644,0.92259,1.05067,1.14947,1.38567,1.58526,2.00636,1.83959,1.74415,1.66067,1.439,1.345,1.20789,0.959119,0.572489,0.285021,0.0191813,-0.16476,-0.171501,-0.210641,-0.191016,-0.194502,-0.22492,-0.0816599,-0.147595,-0.196352,-0.277333,-0.189883,-0.13429,-0.262444,-0.197281,-0.0801887,0.0924087,0.658752,1.14743,1.16232,1.21177,1.52633,1.77057,1.61565,1.29329,1.24313,1.72278,1.29592,1
0.539743,0.665778,-1.27559,-2.84667,-3.49992,-4.38283,-3.96066,-2.65713,-1.92833,-1.60575,-0.498024,-0.159591,-0.262294,-0.215807,-0.358057,-0.122679,-0.195918,-0.23573,-0.258877,-0.285343,-0.272243,-0.208648,-0.358901,-0.336535,-0.308334,-0.47299,-0.461036,-0.677957,-0.556902,-0.631488,-0.647322,-0.626867,-0.747585,-0.817917,-0.878501,-1.00724,-0.888863,-0.918758,-0.883803,-0.916144,-0.785743,-0.742825,-0.778727,-0.527389,-0.450696,-0.337256,-0.448363,-0.202231,-0.0527451,0.0500607,0.0312335,0.019031,0.0773116,0.152754,0.224071,0.182853,0.174021,0.213171,0.196622,0.303866,0.327173,0.249455,0.352151,0.284543,0.414823,0.363795,0.370917,0.441688,0.529347,0.514792,0.595394,0.6162,0.622723,0.67989,0.697802,0.66439,0.603763,0.581327,0.543699,0.607982,0.575003,0.581865,0.453299,0.548752,0.460084,0.403775,0.436687,0.303198,0.52221,0.420116,0.404391,0.426069,0.322999,0.382527,0.374886,0.24601,0.370314,0.336457,0.319237,0.287397,0.440564,0.560536,0.672592,0.983084,1.25099,1.23212,1.6038,2.01925,2.36894,2.42174,2.32495,2.05402,1.74844,1.46914,0.954813,0.255514,-0.256782,-0.31246,-0.463075,-0.358104,-0.361928,-0.319744,-0.428452,-0.291015,-0.416594,-0.454043,-0.371639,-0.368918,-0.29578,-0.469454,-0.32956,-0.235129,0.574732,1.05861,0.886634,1.26585,0.895777,-0.0158797,-0.705283,0.0373021,1
-1.18129,-2.30304,-2.86907,-3.94771,-4.50173,-4.17264,-2.86332,-1.89253,-1.66189,-0.901854,-0.422962,-0.352169,-0.319623,-0.362453,-0.321471,-0.316018,-0.3024,-0.292789,-0.31629,-0.374016,-0.408765,-0.377562,-0.458786,-0.329726,-0.350429,-0.390571,-0.376615,-0.493497,-0.532176,-0.520836,-0.52684,-0.588275,-0.708192,-0.582914,-0.670499,-0.696528,-0.600663,-0.660011,-0.558976,-0.509643,-0.480792,-0.439535,-0.231695,-0.274869,-0.135803,-0.0459892,-0.0377496,-0.0249574,0.0417731,0.0949392,0.0363441,0.0797836,-0.0107935,-0.0207714,0.0624717,0.0522748,0.0343581,0.0763438,0.110361,0.159025,0.155189,0.0845304,0.146215,0.188935,0.172806,0.227565,0.343366,0.35085,0.375324,0.507683,0.520782,0.50579,0.62816,0.600653,0.611506,0.761582,0.727908,0.710322,0.725447,0.724286,0.699504,0.631379,0.654403,0.643155,0.552395,0.553954,0.499729,0.488318,0.544644,0.468068,0.456898,0.348369,0.39455,0.378383,0.449113,0.449132,0.471193,0.602839,0.728051,0.957451,0.982083,1.19413,1.32565,1.5597,1.81827,1.77854,1.77235,1.48625,1.29111,1.15431,0.945503,0.704451,0.371194,0.122738,-0.163432,-0.236027,-0.258844,-0.219343,-0.236236,-0.269631,-0.270911,-0.24566,-0.246864,-0.284183,-0.292909,-0.248887,-0.231733,-0.21391,-0.130511,-0.00257144,0.527204,1.32517,1.37931,1.54307,1.78852,1.50661,0.774107,-0.130121,-0.285874,-0.451006,1
