f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,class
-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15395,-1.15395,-1.15395,-1.15175,-1.15395,-1.15175,-1.15175,-1.15395,0.61706,0.938661,0.696359,0.493706,0.335108,0.185321,0.0972108,0.0135063,-0.0393596,-0.0812119,-0.123064,-0.1517,-0.184741,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15395,-1.15395,-1.15395,-1.15395,-1.15175,-1.15395,-1.15395,0.0928053,0.443042,0.832929,0.883592,0.907822,0.936458,0.947472,0.956283,0.962891,0.967297,0.967297,0.969499,0.973905,0.965094,0.967297,0.962891,0.958486,0.945269,0.943066,0.936458,0.938661,0.934255,0.925444,0.925444,0.921039,0.914431,0.90562,0.896809,0.899011,0.901214,0.901214,0.912228,0.907822,0.903417,0.894606,0.896809,0.894606,0.892403,0.883592,0.8902,0.8902,0.892403,0.885795,0.892403,0.894606,0.892403,0.885795,0.8902,0.887998,0.885795,0.899011,0.903417,0.907822,0.912228,0.936458,0.99373,1.02016,1.02677,1.02237,1.01576,1.01135,0.995932,0.99373,0.995932,0.995932,0.989324,0.987121,0.97831,0.971702,0.969499,0.95408,0.958486,0.951877,0.951877,0.947472,0.940864,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,-1.15175,1
0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,11.4796,0.164062,-0.322433,-0.340451,-0.340451,-0.340451,-0.340451,-0.340451,-0.340451,-0.340451,-0.304415,-0.322433,-0.322433,-0.340451,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.164062,0.164062,0.200098,0.200098,0.200098,0.200098,0.200098,2.79474,1.20912,-0.304415,-0.286396,-0.286396,-0.322433,-0.304415,-0.304415,-0.322433,-0.322433,-0.304415,-0.304415,-0.322433,-0.304415,-0.304415,-0.304415,-0.304415,-0.322433,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.268378,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.268378,-0.268378,-0.268378,-0.268378,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.268378,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.286396,-0.304415,-0.304415,-0.268378,-0.286396,-0.286396,-0.286396,-0.304415,-0.286396,-0.286396,-0.304415,-0.286396,-0.286396,-0.286396,-0.304415,-0.286396,-0.304415,-0.304415,-0.304415,-0.304415,-0.304415,-0.286396,-0.304415,-0.304415,-0.304415,0.18208,0.200098,0.200098,0.200098,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,0.18208,1
-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-0.270853,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.7872,1.76556,1.72951,-1.15638,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,0.0363402,0.409875,0.574288,0.572846,0.578615,0.588711,0.588711,0.597364,0.600248,0.613228,0.620439,0.626208,0.630535,0.633419,0.636304,0.64063,0.642073,0.644957,0.647842,0.649284,0.65361,0.656495,0.657937,0.659379,0.665148,0.668033,0.669475,0.670917,0.675244,0.67957,0.682455,0.683897,0.686782,0.685339,0.685339,0.688224,0.688224,0.691108,0.69255,0.69255,0.695435,0.698319,0.698319,0.698319,0.698319,0.698319,0.701204,0.698319,0.699762,0.698319,0.695435,0.695435,0.695435,0.693993,0.69255,0.675244,0.636304,0.567077,0.515157,0.49064,0.473333,0.467564,0.463237,0.461795,0.460353,0.458911,0.457469,0.457469,0.457469,0.458911,0.458911,0.458911,0.457469,0.457469,0.457469,0.458911,0.457469,0.458911,-0.927063,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,-1.16359,1
-1.66656,-1.68948,-1.69951,-1.69951,-1.69951,-1.70381,-1.70381,-1.70381,-1.70381,-1.70381,-0.786886,-1.02901,0.460987,0.928044,1.30914,1.48679,1.57849,1.63436,1.68021,1.71602,1.72605,1.78479,1.73895,1.73465,1.73035,1.73035,1.73035,1.73465,1.73465,1.73035,1.73035,1.73035,1.72605,1.73035,1.71173,-1.34564,-1.57057,-1.63504,-1.66226,-1.67659,-1.68518,-1.68948,-1.69378,-1.69378,-0.859953,-0.543329,-0.084868,0.11141,0.0884875,0.121439,0.167285,0.203103,0.248949,0.281901,0.281901,0.277603,0.277603,0.281901,0.281901,0.281901,0.281901,0.286199,0.281901,0.281901,0.286199,0.286199,0.286199,0.286199,0.281901,0.281901,0.281901,0.281901,0.286199,0.281901,0.281901,0.286199,0.286199,0.281901,0.281901,0.281901,0.281901,0.281901,0.281901,0.281901,0.281901,0.281901,0.281901,0.281901,0.281901,0.281901,0.281901,0.286199,0.281901,0.286199,0.286199,0.286199,0.286199,0.286199,0.286199,0.290497,0.290497,0.290497,0.290497,0.286199,0.286199,0.290497,0.286199,0.286199,0.286199,0.286199,0.290497,0.290497,0.290497,0.290497,0.286199,0.290497,0.290497,0.290497,0.290497,0.290497,0.290497,0.290497,0.290497,0.294795,0.290497,0.290497,0.286199,0.290497,0.286199,0.286199,-0.822703,-1.10781,-1.13933,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,-1.14363,1
0.842696,0.962248,0.908625,0.939327,0.919439,0.933143,0.925885,0.956749,0.952149,0.926735,0.992112,0.900952,1.00632,0.857117,1.12616,0.00753964,-0.849835,-0.454205,-0.535342,-0.320973,-0.335132,-0.186253,-0.235703,-0.0846203,-0.231516,0.495335,1.06934,0.901073,0.990856,0.937635,0.964016,0.923663,0.92294,0.96873,0.925547,0.976456,0.887347,1.03923,0.793226,2.12903,-0.190844,-1.07835,-0.935778,-1.12907,-1.03904,-1.09799,-1.05828,-1.09124,-1.10228,-1.10635,-1.10152,-1.11625,-1.13762,-1.13165,-1.13532,-1.13169,-1.13618,-1.12988,-1.14988,-1.16681,-1.16206,-1.16422,-1.16294,-1.13699,-1.13193,-1.13516,-1.10824,-1.10192,-1.10515,-1.10188,-1.10739,-1.08875,-1.07058,-1.07572,-1.07272,-1.07427,-1.07408,-1.07363,-1.07417,-1.07318,-1.07554,-1.07038,-1.09745,-1.10462,-1.10555,-1.08396,-1.07115,-1.07544,-1.07268,-1.07484,-1.07346,-1.07392,-1.07386,-1.07408,-1.07363,-1.07385,-1.0769,-1.06967,-1.08348,-1.05973,-1.09818,-1.03778,-1.13232,-0.978308,-1.2722,0.398793,1.09537,0.837772,1.00036,0.926458,0.978103,0.944968,0.965052,0.95383,0.959403,0.957146,0.957107,0.956856,0.956901,0.957329,0.956875,0.956824,0.957222,0.956981,0.956789,0.957059,0.957125,0.956799,0.956931,0.957301,0.956852,0.956842,0.957274,0.956947,0.956795,0.957102,0.95708,0.956792,0.956964,0.957248,0.956832,0.956863,0.957329,0.957682,0.956285,0.959174,0.954319,0.962007,0.949883,0.969028,0.938278,0.993018,-1
-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.02819,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,1.15718,1.12489,1.12848,1.12848,1.12848,1.12848,1.13206,1.13206,1.13206,1.13206,1.12848,-0.9313,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.02819,-1.0246,-1.02101,-1.02101,0.984938,0.931111,0.938288,0.938288,0.941876,0.945465,0.949053,0.941876,0.945465,0.941876,0.941876,0.938288,0.938288,0.938288,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.945465,0.949053,0.945465,0.941876,0.941876,0.941876,0.941876,0.945465,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.945465,0.945465,0.945465,0.941876,0.945465,0.945465,0.945465,0.941876,0.945465,0.941876,0.941876,0.941876,0.938288,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.941876,0.945465,0.941876,0.941876,0.945465,-0.934888,-1.02101,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,-1.0246,1
-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,1.78041,1.78041,1.78041,1.78041,1.78041,1.78041,1.78041,1.78041,1.78041,1.78041,1.78041,1.78041,1.78041,-0.70213,-1.11235,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,0.37293,0.599259,0.603503,0.61199,0.621892,0.628964,0.636037,0.640281,0.645939,0.650183,0.655841,0.65867,0.661499,0.664328,0.668572,0.675645,0.678474,0.681303,0.685547,0.686961,0.68979,0.691205,0.696863,0.698278,0.70535,0.708179,0.711009,0.712423,0.715252,0.718081,0.719496,0.72374,0.726569,0.729398,0.730812,0.735056,0.735056,0.736471,0.737885,0.7393,0.736471,0.736471,0.736471,0.736471,0.735056,0.736471,0.735056,0.733641,0.735056,0.735056,0.732227,0.730812,0.718081,0.694034,0.64311,0.56248,0.521458,0.498826,0.491753,0.486095,0.48468,0.483265,0.483265,0.48468,0.481851,0.481851,0.480436,0.479022,0.477607,0.476193,0.476193,0.477607,0.476193,0.476193,0.476193,-1.10952,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,-1.11377,1
-1.20712,-1.20928,-1.20928,-1.20928,-1.20928,-1.20928,-1.20712,-1.20928,-1.20928,-1.20712,-1.20928,-1.20712,-1.20928,-1.20928,-1.20928,-1.20712,-1.20928,-1.20928,-1.20928,-1.20928,-1.20928,-1.20928,-0.788653,0.798467,1.01095,0.657534,0.436378,0.262922,0.111149,0.0200844,-0.0623071,-0.116512,-0.157708,-0.201072,-0.231427,-0.261781,-1.19194,-1.20712,-1.20712,-1.20712,-1.20712,-1.20928,-1.20712,-1.20712,-1.20712,-1.20928,-1.20928,-1.20928,-1.20928,-1.20712,-1.20928,-1.20712,-1.20928,-1.20712,-0.318154,0.416864,0.768112,0.815813,0.87869,0.8917,0.911213,0.926391,0.935064,0.948073,0.948073,0.950241,0.945905,0.937232,0.932895,0.926391,0.926391,0.922054,0.91555,0.909045,0.900372,0.898204,0.898204,0.898204,0.893868,0.893868,0.889531,0.889531,0.889531,0.885195,0.883027,0.887363,0.883027,0.883027,0.883027,0.87869,0.87869,0.874354,0.870018,0.870018,0.867849,0.870018,0.867849,0.870018,0.867849,0.867849,0.872186,0.874354,0.867849,0.867849,0.867849,0.872186,0.874354,0.87869,0.880859,0.883027,0.898204,0.926391,0.950241,0.941568,0.935064,0.9394,0.9394,0.935064,0.930727,0.928559,0.922054,0.917718,0.917718,0.91555,0.913382,0.909045,0.906877,0.913382,0.911213,0.909045,0.911213,0.911213,0.91555,-0.907904,-1.20712,-1.20712,-1.20712,-1.20712,-1.20928,-1.20712,-1.20928,-1.20712,-1.20495,-1.20278,-1.20061,-1.19844,-1.19627,-1.19411,-1.19194,-1.18977,-1.1876,-1.18543,1
-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,1.77008,1.77008,1.77008,1.77008,1.77008,1.77008,1.77008,1.77008,1.77008,1.77008,1.77008,1.77008,1.77008,-1.11636,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-0.392599,0.358391,0.574802,0.576235,0.580534,0.589134,0.594866,0.603465,0.610631,0.616364,0.620664,0.627829,0.632129,0.636429,0.636429,0.643595,0.645028,0.649327,0.652194,0.65506,0.65936,0.662226,0.666526,0.669392,0.673691,0.677991,0.675125,0.676558,0.677991,0.679424,0.682291,0.682291,0.683724,0.685157,0.685157,0.689456,0.689456,0.689456,0.69089,0.693756,0.695189,0.699489,0.700922,0.702355,0.702355,0.702355,0.702355,0.703788,0.702355,0.703788,0.702355,0.700922,0.702355,0.698056,0.68659,0.647894,0.604899,0.554737,0.514608,0.480211,0.464446,0.460147,0.455847,0.455847,0.455847,0.454414,0.454414,0.454414,0.454414,0.455847,0.454414,0.455847,0.454414,0.454414,0.454414,0.454414,0.45728,0.458714,0.45728,-1.16079,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,-1.16222,1
-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,1.01923,0.986962,0.990547,0.986962,0.983377,0.986962,0.986962,0.986962,0.990547,0.986962,0.986962,0.986962,0.986962,-1.18202,-1.18919,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19277,-1.19636,-1.19277,-1.19277,0.818462,0.782612,0.789782,0.789782,0.793367,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.804122,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.796952,0.796952,0.796952,0.796952,0.800537,0.796952,0.796952,0.800537,0.796952,0.796952,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.800537,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,0.796952,-1.10673,-1.19277,-1.19277,-1.19277,-1.19277,-1.19636,-1.19277,-1.19277,-1.19636,-1.19994,-1.20353,-1.20711,-1.2107,-1.21429,-1.21787,-1.22146,-1.22504,-1.22863,-1.23221,-1.2358,-1.23938,-1.24297,-1.24655,-1.25014,1
-1.49315,-1.51122,-1.51956,-1.52511,-1.52928,-1.52928,-1.52928,-1.52928,-1.52928,-1.52928,-0.652507,-0.848427,0.645286,1.06769,1.57069,1.67213,1.79718,1.80135,1.80552,1.86388,1.79301,1.79301,1.79301,1.79718,1.80135,1.79718,1.79718,1.79718,1.80135,1.79718,1.80135,1.79718,1.79301,-1.18191,-1.40006,-1.46675,-1.48899,-1.49732,-1.51122,-1.51539,-1.51956,-1.51956,-0.710866,-0.474651,0.0630851,0.325701,0.386839,0.396565,0.392397,0.392397,0.396565,0.400734,0.396565,0.400734,0.396565,0.396565,0.400734,0.400734,0.400734,0.400734,0.400734,0.400734,0.392397,0.396565,0.400734,0.396565,0.404902,0.404902,0.404902,0.400734,0.396565,0.404902,0.400734,0.404902,0.409071,0.400734,0.396565,0.400734,0.392397,0.400734,0.400734,0.400734,0.396565,0.404902,0.404902,0.396565,0.400734,0.400734,0.400734,0.400734,0.400734,0.396565,0.400734,0.396565,0.396565,0.386839,0.392397,0.392397,0.396565,0.400734,0.396565,0.392397,0.396565,0.392397,0.396565,0.392397,0.396565,0.392397,0.400734,0.396565,0.400734,0.392397,0.400734,0.396565,0.396565,0.396565,0.396565,0.392397,-0.915123,-0.97765,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,-0.991545,1
-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,1.02191,1.00738,1.01102,1.01102,1.01102,1.01102,1.01102,1.01102,1.01465,1.01465,1.01828,1.01828,1.01102,-1.15761,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,0.571479,0.851184,0.814859,0.818492,0.822124,0.822124,0.822124,0.818492,0.822124,0.822124,0.822124,0.825757,0.822124,0.825757,0.822124,0.822124,0.822124,0.822124,0.822124,0.825757,0.825757,0.825757,0.825757,0.825757,0.822124,0.822124,0.822124,0.825757,0.822124,0.822124,0.822124,0.822124,0.822124,0.822124,0.822124,0.825757,0.822124,0.825757,0.825757,0.822124,0.822124,0.822124,0.822124,0.825757,0.822124,0.822124,0.822124,0.822124,0.822124,0.822124,0.822124,0.822124,0.822124,0.818492,0.822124,0.822124,0.822124,0.822124,0.825757,0.825757,0.825757,0.825757,0.825757,0.825757,0.825757,0.825757,0.822124,0.825757,0.822124,0.825757,0.825757,0.822124,0.825757,0.822124,0.822124,-1.07769,-1.16487,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,-1.16851,1
1.27343,1.29602,1.27343,1.27343,1.29602,1.29602,1.29602,1.27343,1.29602,1.29602,1.29602,1.27343,1.29602,1.29602,1.27343,1.29602,1.29602,1.27343,1.29602,1.29602,1.27343,1.29602,0.414863,0.211519,-0.0144184,0.0307691,0.0985504,0.143738,0.188925,0.234113,0.256707,0.279301,0.301894,0.324488,0.347082,0.369676,1.29602,1.29602,1.27343,1.27343,1.27343,1.27343,1.27343,1.27343,1.27343,1.27343,1.27343,1.29602,1.29602,1.29602,1.27343,1.27343,1.49936,0.0759567,-0.466294,-0.556669,-0.8052,-0.827794,-0.850388,-0.850388,-0.850388,-0.850388,-0.850388,-0.850388,-0.850388,-0.850388,-0.872981,-0.872981,-0.872981,-0.872981,-0.872981,-0.872981,-0.895575,-0.895575,-0.895575,-0.895575,-0.895575,-0.895575,-0.895575,-0.895575,-0.895575,-0.918169,-0.895575,-0.918169,-0.895575,-0.918169,-0.918169,-0.918169,-0.918169,-0.918169,-0.918169,-0.918169,-0.918169,-0.918169,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.940763,-0.918169,-0.872981,-0.850388,-0.827794,-0.827794,-0.8052,-0.737419,-0.737419,-0.737419,-0.737419,-0.737419,-0.760013,-0.760013,-0.760013,-0.760013,-0.760013,-0.782606,-0.782606,-0.760013,-0.782606,-0.782606,-0.782606,-0.782606,-0.782606,-0.782606,-0.782606,-0.782606,-0.782606,1.29602,1.27343,1.27343,1.27343,1.29602,1.29602,1.29602,1.29602,1.29602,1.29602,1.29602,1.29602,1.29602,1.29602,1
1.07056,1.07056,1.07056,1.07056,1.08913,1.08913,1.07056,1.07056,1.08913,1.07056,1.07056,1.08913,1.08913,1.08913,1.07056,1.07056,1.08913,1.07056,1.08913,-0.823104,-0.303275,-0.0433598,0.123728,0.179424,0.216555,0.253686,0.272251,0.290816,0.309382,0.327947,0.346512,0.346512,1.08913,1.07056,1.08913,1.08913,1.07056,1.08913,1.08913,1.07056,1.08913,1.08913,1.07056,1.08913,1.08913,1.08913,1.07056,1.07056,1.08913,-0.0247945,-0.8788,-0.934496,-0.971627,-0.971627,-1.00876,-1.00876,-1.02732,-1.02732,-1.04589,-1.06445,-1.06445,-1.06445,-1.08302,-1.08302,-1.08302,-1.08302,-1.10158,-1.10158,-1.10158,-1.12015,-1.13871,-1.12015,-1.12015,-1.13871,-1.12015,-1.13871,-1.13871,-1.13871,-1.13871,-1.13871,-1.13871,-1.13871,-1.13871,-1.13871,-1.13871,-1.13871,-1.13871,-1.13871,-1.13871,-1.15728,-1.15728,-1.13871,-1.15728,-1.13871,-1.15728,-1.13871,-1.13871,-1.10158,-1.08302,-1.08302,-1.06445,-1.06445,-1.06445,-1.08302,-1.08302,-1.08302,-1.08302,-1.06445,-1.06445,-1.06445,-1.06445,-1.06445,-1.06445,-1.06445,-1.06445,-1.06445,1.052,1.07056,1.08913,1.08913,1.08913,1.08913,1.07056,1.08913,1.07056,1.052,1.03343,1.01486,0.996299,0.977734,0.959168,0.940603,0.922038,0.903472,0.884907,0.866342,0.847776,0.829211,0.810646,0.79208,0.773515,0.75495,0.736384,0.717819,0.699254,0.680688,0.662123,0.643558,0.624992,0.606427,0.587862,0.569296,1
1.04979,1.06837,1.06837,1.04979,1.04979,1.04979,1.04979,1.04979,1.04979,1.04979,1.04979,1.04979,1.04979,1.04979,1.04979,1.04979,1.04979,1.04979,-0.380566,0.120989,0.455359,0.54824,0.585392,0.622544,0.64112,0.659696,0.678272,0.678272,0.696849,0.696849,0.696849,0.715425,1.06837,1.04979,1.06837,1.04979,1.06837,1.06837,1.06837,1.04979,1.06837,1.06837,1.04979,1.04979,1.06837,1.06837,1.06837,1.06837,0.176717,-0.659208,-0.882121,-0.900697,-0.919273,-0.919273,-0.937849,-0.975001,-0.975001,-0.993577,-1.01215,-1.01215,-1.03073,-1.03073,-1.03073,-1.04931,-1.04931,-1.04931,-1.04931,-1.04931,-1.04931,-1.04931,-1.04931,-1.04931,-1.04931,-1.04931,-1.04931,-1.04931,-1.04931,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.06788,-1.08646,-1.06788,-1.06788,-1.06788,-1.03073,-0.975001,-0.956425,-0.937849,-0.937849,-0.937849,-0.937849,-0.937849,-0.937849,-0.937849,-0.937849,-0.919273,-0.919273,-0.919273,-0.919273,-0.919273,-0.919273,-0.919273,-0.919273,-0.919273,-0.919273,0.956914,1.06837,1.04979,1.04979,1.04979,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1.06837,1
-1.12236,-1.12236,-1.12236,-1.12236,-1.12592,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,1.04944,1.0423,1.0423,1.0423,1.04587,1.04587,1.0423,1.0423,1.0423,1.0423,1.04587,1.04587,1.04587,-1.02607,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12592,-1.12236,0.621498,0.881827,0.849732,0.853298,0.849732,0.856864,0.856864,0.86043,0.86043,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.853298,0.86043,0.86043,0.856864,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.86043,0.863997,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.853298,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.86043,0.856864,0.856864,0.856864,0.856864,0.856864,0.856864,0.86043,-1.11522,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,-1.12236,1
