f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.611447,-0.521427,-0.333611,-0.112474,0.0973068,0.356685,0.61335,0.867363,1.09148,1.33187,1.5502,1.49558,1.4388,1.51295,1.45677,1.26339,1.04289,0.861818,0.636015,0.387306,0.147254,-0.0632869,-0.235997,-0.42257,-0.552482,-0.529143,-0.359025,-0.14318,0.12665,0.375371,0.6154,0.836863,1.04289,1.28208,1.46762,1.58528,1.58118,1.4822,1.43916,1.54525,1.5596,1.43531,1.15525,0.934272,0.690024,0.449875,0.192366,-0.0816718,-0.321809,-0.525683,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,-1.0378,3
-0.682812,-0.620906,-0.428039,-0.232083,-0.00617129,0.246896,0.509816,0.761998,1.00698,1.19607,1.47969,1.58862,1.50404,1.49895,1.56537,1.40065,1.15787,0.949862,0.711628,0.477048,0.212135,-0.0456923,-0.309011,-0.532831,-0.660461,-0.565964,-0.363001,-0.107299,0.133758,0.380072,0.629597,0.882001,1.12378,1.37629,1.57301,1.64785,1.58231,1.48367,1.50371,1.55043,1.54046,1.31396,1.07562,0.847683,0.602696,0.361585,0.104421,-0.159883,-0.404293,-0.577843,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,-1.00947,3
-0.642426,-0.548432,-0.358461,-0.13867,0.120264,0.391423,0.653948,0.900149,1.15506,1.42592,1.56982,1.50622,1.51698,1.53391,1.36897,1.18444,0.956137,0.718763,0.483325,0.211851,0.016729,-0.249581,-0.490376,-0.606415,-0.605713,-0.438113,-0.222204,-0.00445679,0.234585,0.456843,0.685389,0.896642,1.11261,1.32254,1.50477,1.60961,1.58143,1.51045,1.49171,1.46656,1.53887,1.40053,1.16606,0.928566,0.699537,0.453336,0.198308,-0.0731656,-0.319112,-0.537331,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,-1.02459,3
-0.605074,-0.545902,-0.339827,-0.0888918,0.179547,0.456141,0.730447,0.980503,1.17778,1.37946,1.44731,1.38072,1.39781,1.43349,1.27215,1.08781,0.845548,0.597755,0.356119,0.0925553,-0.149207,-0.373779,-0.545023,-0.572579,-0.493227,-0.261468,-0.00481545,0.239007,0.500497,0.720018,0.954618,1.21372,1.44518,1.58214,1.62587,1.43525,1.34365,1.33146,1.42985,1.59421,1.50889,1.33372,1.08228,0.856732,0.621001,0.385396,0.14136,-0.0993841,-0.334574,-0.529844,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,-1.04055,3
-0.609272,-0.519898,-0.330093,-0.0876521,0.177648,0.438623,0.690313,0.936626,1.13981,1.36132,1.53983,1.48802,1.39284,1.48875,1.45919,1.2152,1.03205,0.772906,0.514374,0.24839,-0.0200625,-0.26568,-0.459615,-0.591153,-0.597787,-0.419907,-0.196245,0.0362744,0.293474,0.532946,0.776327,1.00444,1.24562,1.4813,1.608,1.56866,1.43793,1.3849,1.4339,1.57281,1.53311,1.30158,1.05722,0.834362,0.598434,0.362628,0.119613,-0.130635,-0.377498,-0.571067,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,-1.03009,3
-0.568243,-0.479491,-0.271786,-0.0747502,0.14205,0.413261,0.708448,0.922819,1.16795,1.40051,1.39441,1.33789,1.39551,1.35473,1.15111,0.920377,0.769365,0.56415,0.303878,0.059317,-0.183681,-0.399847,-0.528481,-0.551017,-0.447543,-0.207462,0.0537502,0.320114,0.570987,0.802693,1.03818,1.2622,1.47095,1.61476,1.68569,1.50794,1.39478,1.34839,1.38452,1.5221,1.55043,1.34436,1.10166,0.877283,0.645943,0.403494,0.160093,-0.0746281,-0.317883,-0.49856,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,-1.04876,3
-0.680639,-0.565875,-0.349658,-0.0865843,0.184205,0.466843,0.696442,0.944423,1.17285,1.42762,1.48008,1.45689,1.5159,1.39109,1.15248,1.00741,0.769619,0.528311,0.286067,0.0278758,-0.195612,-0.419615,-0.610834,-0.677841,-0.571213,-0.324356,-0.061716,0.213358,0.468716,0.705692,0.932481,1.16009,1.42165,1.62081,1.66928,1.58171,1.44765,1.44835,1.57316,1.63908,1.48909,1.25071,1.032,0.824765,0.606288,0.372942,0.106754,-0.119918,-0.376762,-0.579843,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,-1.01507,3
-0.590708,-0.503222,-0.314138,-0.0696008,0.161951,0.43246,0.666087,0.902205,1.18185,1.38535,1.44726,1.371,1.43812,1.41915,1.29439,1.03455,0.884653,0.654465,0.435899,0.1578,-0.0983714,-0.326389,-0.540247,-0.617166,-0.525328,-0.330397,-0.0911372,0.15614,0.39712,0.640471,0.859037,1.09278,1.34574,1.53833,1.64258,1.59265,1.44939,1.38167,1.3933,1.54225,1.57972,1.37551,1.12113,0.890938,0.655295,0.410758,0.15697,-0.0790289,-0.320258,-0.501265,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,-1.03939,3
-0.644323,-0.547085,-0.341825,-0.164086,0.103419,0.38003,0.622239,0.864556,1.10773,1.34381,1.44842,1.41283,1.4782,1.43509,1.23566,1.01786,0.821016,0.601061,0.366269,0.0891206,-0.169601,-0.418412,-0.609696,-0.644312,-0.490988,-0.266152,-0.0180083,0.233608,0.481192,0.715769,0.936799,1.14117,1.36886,1.51045,1.62139,1.60312,1.47572,1.4252,1.50324,1.62236,1.55399,1.35317,1.1287,0.893905,0.659221,0.403573,0.149969,-0.0947778,-0.340019,-0.552686,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,-1.02689,3
-0.627837,-0.526435,-0.317716,-0.0645952,0.192142,0.474813,0.740567,0.989406,1.20663,1.43727,1.46317,1.32562,1.38851,1.57201,1.51088,1.30474,1.1049,0.957208,0.743951,0.514711,0.271472,0.00890156,-0.260971,-0.495543,-0.635956,-0.578676,-0.386651,-0.145932,0.107469,0.333302,0.560092,0.781049,1.03047,1.26659,1.44964,1.53363,1.4774,1.35339,1.34184,1.41732,1.55101,1.41685,1.1665,0.923376,0.694136,0.450897,0.194942,-0.0689233,-0.319769,-0.532221,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,-1.04319,3
-0.622459,-0.515096,-0.328119,-0.0769655,0.180934,0.444178,0.699872,0.960236,1.15664,1.41947,1.55257,1.43712,1.30661,1.40948,1.50717,1.36654,1.18376,0.978138,0.740995,0.499572,0.238053,-0.0220257,-0.270156,-0.460727,-0.589923,-0.549253,-0.374393,-0.156515,0.0739211,0.325347,0.565863,0.814421,1.04819,1.30116,1.47279,1.54531,1.4471,1.36927,1.45411,1.38847,1.51288,1.40352,1.16157,0.92002,0.678596,0.425497,0.184981,-0.0664316,-0.316379,-0.531312,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,-1.04315,3
-0.550308,-0.461521,-0.282101,-0.13148,0.0745207,0.339036,0.597655,0.863238,1.07589,1.30259,1.53126,1.51466,1.44989,1.5027,1.43828,1.24107,1.0045,0.78094,0.523134,0.269854,-0.0097973,-0.165897,-0.383158,-0.549368,-0.573674,-0.430703,-0.196878,0.00683648,0.251979,0.488078,0.705954,0.947045,1.17769,1.4247,1.58303,1.61065,1.57339,1.48715,1.494,1.58256,1.54182,1.33729,1.08355,0.852211,0.610075,0.371654,0.120673,-0.146768,-0.337156,-0.523227,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,-1.03392,3
-0.629897,-0.540681,-0.334426,-0.0961311,0.158094,0.417167,0.655521,0.936627,1.18382,1.44032,1.50648,1.43173,1.45394,1.54828,1.38217,1.18943,0.940806,0.710214,0.469829,0.224549,-0.0224275,-0.263469,-0.472244,-0.600783,-0.564457,-0.387912,-0.161834,0.087901,0.331546,0.550674,0.784968,1.03073,1.25033,1.50326,1.60834,1.57646,1.46731,1.42325,1.46397,1.56917,1.52069,1.27374,1.05425,0.816852,0.590559,0.351846,0.104416,-0.128338,-0.358214,-0.554486,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,-1.0298,3
-0.642512,-0.541369,-0.349235,-0.150478,0.115174,0.371558,0.646785,0.877653,1.11133,1.38848,1.55696,1.5631,1.56502,1.54444,1.40701,1.17589,0.95576,0.737419,0.503355,0.262771,0.00739696,-0.227677,-0.435574,-0.584437,-0.576485,-0.436392,-0.198352,0.038972,0.280029,0.52253,0.733073,0.951158,1.20325,1.43169,1.59659,1.63686,1.51708,1.51184,1.57563,1.57358,1.51567,1.27049,1.01533,0.773341,0.539788,0.300227,0.0633627,-0.176198,-0.390487,-0.545409,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,-1.01953,3
-0.625492,-0.534557,-0.328877,-0.0700274,0.180692,0.454686,0.680181,0.917088,1.14758,1.39399,1.48243,1.42692,1.46258,1.47779,1.33111,1.13735,0.945973,0.732246,0.498786,0.237155,-0.0337247,-0.255333,-0.482754,-0.629403,-0.588048,-0.392425,-0.149064,0.104437,0.350675,0.587344,0.812839,1.05712,1.28261,1.49788,1.62769,1.61188,1.49432,1.47328,1.57836,1.61782,1.52094,1.2479,1.02264,0.786094,0.535992,0.275431,0.0277902,-0.196088,-0.425447,-0.583317,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,-1.02417,3
-0.609753,-0.529455,-0.341474,-0.117004,0.147188,0.413243,0.670423,0.897687,1.13427,1.36164,1.43659,1.42136,1.50223,1.56261,1.3555,1.18127,0.945134,0.76444,0.517561,0.27408,0.0156184,-0.242043,-0.472704,-0.61681,-0.601513,-0.431777,-0.199549,0.0329755,0.274518,0.501782,0.723458,0.949298,1.177,1.39199,1.55833,1.61915,1.51943,1.41873,1.41314,1.55581,1.56524,1.3932,1.15213,0.923328,0.682586,0.446445,0.189924,-0.0833961,-0.329124,-0.522474,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,-1.03307,3
-0.612748,-0.519724,-0.302891,-0.0537712,0.186146,0.460622,0.701501,0.879942,1.10307,1.35779,1.48964,1.42372,1.46904,1.57057,1.35526,1.14818,0.918926,0.750311,0.53035,0.291161,0.061481,-0.184047,-0.397309,-0.576299,-0.57537,-0.435068,-0.210533,0.0247152,0.277744,0.504783,0.742387,0.984957,1.22383,1.46281,1.57796,1.57712,1.50158,1.39213,1.48869,1.49397,1.54711,1.38135,1.1335,0.873708,0.623955,0.384449,0.129624,-0.113368,-0.347073,-0.539861,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,-1.03853,3
-0.621092,-0.556991,-0.33848,-0.101474,0.0997081,0.389122,0.651941,0.882794,1.10992,1.37959,1.50794,1.40507,1.45602,1.46515,1.29643,1.09358,0.864407,0.636438,0.394289,0.136109,-0.115727,-0.349127,-0.544048,-0.604484,-0.507732,-0.284606,-0.0316894,0.21499,0.46447,0.703856,0.931824,1.15979,1.40014,1.54615,1.60359,1.49544,1.39233,1.38079,1.51226,1.57752,1.52392,1.32695,1.07363,0.859841,0.624902,0.385997,0.139486,-0.11134,-0.339465,-0.535757,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,-1.03481,3
-0.613138,-0.520981,-0.363075,-0.118531,0.119273,0.387223,0.671216,0.917481,1.13567,1.34371,1.4265,1.4464,1.53357,1.52149,1.33517,1.12236,0.853382,0.625552,0.386246,0.13053,-0.12239,-0.353051,-0.535425,-0.582663,-0.485695,-0.277353,-0.0472279,0.200173,0.433497,0.679274,0.921999,1.14214,1.38572,1.51746,1.60475,1.50476,1.42039,1.42735,1.55506,1.5735,1.48193,1.28816,1.0458,0.825666,0.598447,0.353402,0.115256,-0.118165,-0.347057,-0.541493,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,-1.03347,3
-0.586834,-0.503459,-0.308408,-0.0663868,0.195409,0.452843,0.706401,0.94479,1.16159,1.37152,1.47892,1.42578,1.47494,1.47472,1.35414,1.1194,0.910798,0.686581,0.456164,0.208585,-0.0426919,-0.277206,-0.469179,-0.57017,-0.507423,-0.357126,-0.143617,0.102622,0.336804,0.566335,0.79642,1.00835,1.20023,1.42423,1.54314,1.54082,1.50683,1.43607,1.43463,1.55709,1.55034,1.3692,1.13424,0.896182,0.651592,0.40811,0.178026,-0.0815782,-0.319414,-0.505917,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,-1.04415,3
-0.610039,-0.521657,-0.314213,-0.0617986,0.19174,0.462609,0.704022,0.942715,1.13332,1.37634,1.51998,1.43395,1.35026,1.43506,1.44099,1.21973,1.00155,0.786223,0.555318,0.299813,0.046732,-0.212369,-0.428986,-0.601473,-0.603166,-0.455117,-0.231727,0.0114286,0.264832,0.497097,0.729239,0.967437,1.21812,1.44421,1.56052,1.55212,1.42715,1.36349,1.46225,1.56732,1.56831,1.37276,1.10811,0.885483,0.654577,0.408344,0.165312,-0.0863354,-0.327006,-0.53738,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,-1.03791,3
-0.591817,-0.512294,-0.330543,-0.0952654,0.161733,0.379203,0.632831,0.909658,1.14164,1.40227,1.4221,1.3687,1.44387,1.39696,1.25725,0.978476,0.784594,0.567253,0.320623,0.0580004,-0.154117,-0.367479,-0.543787,-0.577147,-0.455102,-0.23837,-0.0100918,0.220494,0.452038,0.672489,0.887626,1.10147,1.33384,1.56129,1.64229,1.55792,1.42832,1.41575,1.43752,1.55572,1.62544,1.43895,1.1502,0.933116,0.691022,0.433765,0.2006,-0.0570332,-0.312321,-0.494695,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,-1.04083,3
-0.557829,-0.465605,-0.318489,-0.132738,0.135247,0.418241,0.691775,0.936122,1.10536,1.35098,1.3984,1.3489,1.33587,1.32525,1.10433,0.934737,0.712195,0.496921,0.225002,-0.0272581,-0.264232,-0.473196,-0.591631,-0.530821,-0.337179,-0.0902136,0.185432,0.440853,0.678739,0.916509,1.13317,1.38963,1.5636,1.67654,1.5441,1.42366,1.36229,1.30991,1.4172,1.56014,1.54722,1.31752,1.07029,0.862402,0.654397,0.421241,0.166396,-0.0854374,-0.309595,-0.465109,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,-1.05037,3
-0.555009,-0.523864,-0.361938,-0.130093,0.105729,0.364903,0.604343,0.845174,1.07371,1.26005,1.4887,1.49323,1.43803,1.51874,1.45635,1.23523,1.06966,0.877524,0.649332,0.401428,0.145175,-0.0972096,-0.316056,-0.481658,-0.573607,-0.480232,-0.294466,-0.0804778,0.166742,0.420908,0.670435,0.903961,1.16427,1.39316,1.57323,1.59364,1.50876,1.44012,1.49334,1.52581,1.58007,1.35895,1.11499,0.866741,0.628924,0.387166,0.137522,-0.0891278,-0.312752,-0.488487,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,-1.03904,3
-0.620252,-0.522715,-0.313937,-0.105959,0.149273,0.425696,0.697746,0.950386,1.17221,1.40938,1.51208,1.50216,1.59644,1.54418,1.38603,1.23363,1.07772,0.85174,0.639411,0.406606,0.136156,-0.123363,-0.359282,-0.552938,-0.626587,-0.516242,-0.327694,-0.091754,0.159084,0.38933,0.601659,0.834144,1.07345,1.3198,1.5172,1.56978,1.48595,1.51901,1.50984,1.54557,1.50984,1.30178,1.0758,0.843209,0.610617,0.365868,0.117386,-0.111238,-0.345973,-0.54142,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,-1.02936,3
-0.60566,-0.521831,-0.335585,-0.0959971,0.178494,0.436361,0.724007,1.00093,1.24248,1.48506,1.50457,1.39902,1.49042,1.56915,1.43622,1.31664,1.08605,0.886372,0.655547,0.424836,0.155217,-0.0687158,-0.312959,-0.507146,-0.625251,-0.564584,-0.380826,-0.148517,0.0878755,0.328992,0.559589,0.78585,1.04235,1.30056,1.50035,1.52625,1.449,1.39788,1.46246,1.48711,1.55854,1.38625,1.12633,0.892077,0.654178,0.403271,0.153278,-0.0990892,-0.335174,-0.522059,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,-1.03234,3
-0.62721,-0.570554,-0.391589,-0.133593,0.124732,0.39603,0.665982,0.922975,1.1285,1.40554,1.48122,1.44002,1.46924,1.35761,1.13388,0.972491,0.749853,0.507043,0.252006,-0.00940035,-0.251441,-0.470215,-0.630719,-0.598418,-0.407959,-0.164415,0.0573664,0.30629,0.558148,0.794845,1.0165,1.20613,1.44002,1.6228,1.67928,1.55555,1.45885,1.43549,1.51973,1.60898,1.51007,1.25442,1.07128,0.835803,0.606196,0.365709,0.126468,-0.117137,-0.347379,-0.544684,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,-1.02574,3
-0.640185,-0.539389,-0.326435,-0.0636135,0.215623,0.464185,0.702325,0.940259,1.17334,1.38486,1.386,1.39002,1.46679,1.47184,1.26198,1.02198,0.833571,0.605129,0.347798,0.0868544,-0.171458,-0.410021,-0.57189,-0.623419,-0.466347,-0.265135,-0.0221144,0.233474,0.461193,0.691079,0.934894,1.16313,1.43315,1.59329,1.60649,1.48515,1.36897,1.34462,1.42768,1.61588,1.56316,1.35061,1.08822,0.865969,0.646195,0.385149,0.142262,-0.108848,-0.344202,-0.533837,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,-1.03554,3
-0.615451,-0.52569,-0.343869,-0.112213,0.147982,0.416665,0.6747,0.937195,1.21343,1.42767,1.50316,1.4434,1.4879,1.43049,1.21988,0.998593,0.765094,0.51422,0.264521,0.00186042,-0.246489,-0.45422,-0.587417,-0.584212,-0.476185,-0.310505,-0.0810089,0.154286,0.407978,0.64676,0.866054,1.09897,1.32965,1.55669,1.66798,1.5993,1.47968,1.43624,1.47827,1.65119,1.57946,1.35254,1.11493,0.883898,0.644177,0.394594,0.146644,-0.0983599,-0.334031,-0.537688,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,-1.02096,3
-0.583563,-0.488789,-0.313785,-0.0733792,0.13512,0.403345,0.66624,0.898066,1.11997,1.34678,1.43569,1.3745,1.43031,1.37606,1.20338,1.0049,0.804619,0.573868,0.330571,0.0681898,-0.178573,-0.399285,-0.522882,-0.509008,-0.363496,-0.137585,0.110492,0.329376,0.567057,0.81155,1.03836,1.2764,1.45827,1.56307,1.58769,1.43545,1.32455,1.32252,1.4707,1.5933,1.50177,1.33734,1.10014,0.88516,0.643655,0.413144,0.166023,-0.0875636,-0.324504,-0.510884,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,-1.05381,3
