f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.55381,-0.475275,-0.263681,-0.0270622,0.216506,0.390816,0.641991,0.840312,1.02602,1.22505,1.36339,1.44896,1.43366,1.29064,1.19707,1.05292,0.849588,0.675457,0.511974,0.2486,-0.00114238,-0.247753,-0.474887,-0.572631,-0.463851,-0.253629,-0.0366964,0.207857,0.45581,0.696008,0.936236,1.16731,1.38615,1.43474,1.38931,1.37419,1.38988,1.46573,1.47769,1.45917,1.47044,1.47178,1.26857,1.0423,0.817643,0.548572,0.294833,0.0193787,-0.235107,-0.458691,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,-1.07074,1
-0.476024,-0.418389,-0.239691,0.00590292,0.233844,0.481977,0.721934,0.975208,1.15744,1.27438,1.37934,1.45816,1.40046,1.30984,1.17069,1.01479,0.828379,0.665754,0.426633,0.177106,-0.0695405,-0.339384,-0.491169,-0.498787,-0.389958,-0.198469,0.0124067,0.254748,0.480088,0.726951,0.944393,1.18621,1.38448,1.45834,1.44215,1.36001,1.35788,1.41325,1.43313,1.42648,1.41279,1.39612,1.27076,0.992149,0.771084,0.507434,0.246387,-0.0226516,-0.258706,-0.430467,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,-1.07753,1
-0.488284,-0.381613,-0.208042,0.0193689,0.198847,0.421827,0.452582,0.668153,0.890382,1.15974,1.45061,1.56349,1.48408,1.38954,1.26605,1.07369,0.85688,0.687119,0.435093,0.152649,-0.0447321,-0.236491,-0.382338,-0.497948,-0.500435,-0.325284,-0.134095,0.0963472,0.33591,0.579929,0.818767,1.05763,1.30875,1.47722,1.37155,1.37189,1.37368,1.4555,1.44726,1.50154,1.51455,1.5324,1.37891,1.11585,0.874084,0.605503,0.37278,0.100622,-0.160653,-0.385732,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,-1.0705,0
-0.481083,-0.414148,-0.218663,-0.0290519,0.174429,0.442985,0.704785,0.899258,1.0389,1.30465,1.39499,1.46914,1.40292,1.29069,1.08113,0.880721,0.692514,0.520885,0.259117,-0.0155083,-0.243531,-0.480691,-0.525728,-0.447273,-0.280996,-0.0469034,0.186112,0.424089,0.672508,0.907809,1.13528,1.30684,1.36924,1.36673,1.34943,1.3619,1.40364,1.50379,1.46656,1.41754,1.4347,1.34907,1.22169,1.03143,0.784839,0.549832,0.303632,0.0502518,-0.194643,-0.398157,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,-1.07925,1
-0.455362,-0.390285,-0.172535,0.0528487,0.314559,0.558912,0.819966,0.954147,1.09725,1.15964,1.20983,1.08281,0.946363,0.792677,0.694136,0.507733,0.330754,0.0919189,-0.0388618,-0.215304,-0.394818,-0.415367,-0.314083,-0.0849109,0.146289,0.401647,0.643196,0.895422,1.1277,1.25054,1.09304,1.07625,1.15639,1.29445,1.36626,1.56263,1.70274,1.85404,1.73645,1.54276,1.36999,1.20396,1.18463,1.06232,0.808007,0.52688,0.260308,0.0139575,-0.198274,-0.416113,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,-1.09325,0
-0.470247,-0.419386,-0.251008,-0.0187555,0.202702,0.457869,0.744493,1.0137,1.27834,1.38661,1.44052,1.4389,1.37029,1.21728,1.0789,0.948798,0.674757,0.42767,0.276643,0.0105162,-0.239319,-0.418658,-0.490214,-0.406373,-0.228789,-0.0469013,0.181643,0.412902,0.625419,0.861811,1.0987,1.32622,1.3244,1.31638,1.31738,1.38506,1.40264,1.44142,1.40771,1.40059,1.47158,1.39781,1.23883,1.00396,0.764791,0.496181,0.216146,-0.0257091,-0.274551,-0.372068,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,-1.07992,1
-0.337708,-0.28673,-0.179527,0.0202446,0.221944,0.431703,0.659477,0.864843,1.04537,1.28291,1.36043,1.45528,1.45243,1.35041,1.21085,1.05317,0.908078,0.741048,0.588335,0.330221,0.170966,-0.00364834,-0.23335,-0.32908,-0.404836,-0.323138,-0.156424,0.029726,0.241002,0.465046,0.690354,0.916263,1.14679,1.38553,1.50562,1.47626,1.38711,1.44548,1.44836,1.47775,1.47146,1.45879,1.37314,1.06616,0.762255,0.504014,0.214644,-0.00611349,-0.211479,-0.317544,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,-1.09413,0
-0.471675,-0.407143,-0.21781,-0.012034,0.239427,0.467671,0.720864,0.948306,1.16569,1.26285,1.37067,1.38535,1.27239,1.15178,1.01767,0.842328,0.674584,0.481089,0.21078,-0.00993977,-0.264064,-0.452672,-0.51948,-0.393414,-0.20147,0.0306518,0.25344,0.47871,0.71696,0.939024,1.16577,1.40567,1.46227,1.39156,1.35999,1.3567,1.43484,1.50974,1.48006,1.51517,1.51051,1.36829,1.14715,0.950607,0.707833,0.465085,0.233868,-0.0527031,-0.284308,-0.444115,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,-1.07882,1
-0.0950888,-0.199174,-0.142783,0.0335227,0.243799,0.475069,0.715511,0.956971,1.11072,1.19395,1.11527,1.15665,1.22255,1.15645,1.20652,1.00589,0.815247,0.719587,0.564479,0.250253,0.23354,0.0715015,-0.0686599,-0.149305,-0.156032,-0.0201503,0.152759,0.309633,0.49912,0.725362,0.945557,1.18185,1.32249,1.38323,1.27704,1.19945,1.15325,1.05929,1.16134,1.14788,1.22547,1.2803,1.29233,1.33588,1.12907,0.862262,0.599604,0.337693,0.10126,-0.0867321,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,-1.16706,0
-0.505197,-0.422455,-0.302429,-0.0699846,0.12706,0.272098,0.445653,0.671116,0.888871,1.09726,1.29765,1.39118,1.43617,1.33543,1.23516,1.12304,0.959769,0.754487,0.504045,0.245829,0.037371,-0.189614,-0.403101,-0.526172,-0.400521,-0.198977,0.0225166,0.271568,0.503284,0.76021,1.0175,1.25206,1.38277,1.41887,1.37123,1.35564,1.38082,1.42624,1.4012,1.38741,1.48209,1.4984,1.33652,1.11622,0.878516,0.599061,0.320863,0.0640031,-0.207578,-0.383979,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,-1.08197,1
-0.474084,-0.429335,-0.226981,0.00885674,0.248117,0.489231,0.643527,0.845996,1.06874,1.19532,1.30498,1.36695,1.30894,1.19124,1.00175,0.892228,0.746886,0.510849,0.422121,0.145842,-0.115779,-0.371381,-0.504373,-0.437806,-0.293862,-0.0805556,0.136116,0.377315,0.620426,0.862252,1.10414,1.34964,1.45018,1.41635,1.40828,1.35355,1.3388,1.34941,1.39425,1.41498,1.50214,1.4965,1.36687,1.08534,0.843201,0.575135,0.333165,0.0574845,-0.208414,-0.399445,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,-1.0895,1
-0.472036,-0.419474,-0.22402,0.0231548,0.281447,0.42171,0.621395,0.814825,1.03525,1.20376,1.32978,1.4118,1.33475,1.22665,1.03956,0.870672,0.699686,0.506335,0.306256,0.0432336,-0.202233,-0.424651,-0.461708,-0.412982,-0.24862,-0.0531397,0.179554,0.438582,0.686388,0.919765,1.16016,1.39624,1.37814,1.36229,1.33448,1.34213,1.41049,1.44634,1.43619,1.46011,1.5651,1.42302,1.28158,1.042,0.794062,0.55217,0.304311,0.0448368,-0.205597,-0.395584,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,-1.08694,1
-0.480026,-0.376452,-0.189526,-0.0340033,0.191054,0.395162,0.652718,0.855367,1.02653,1.12779,1.28684,1.37737,1.52681,1.53058,1.4294,1.30739,1.14883,0.891351,0.650084,0.384221,0.131649,-0.0616796,-0.139157,-0.0707565,-0.174735,-0.177774,-0.162943,-0.079185,0.126908,0.377576,0.611305,0.826029,1.10385,1.35139,1.46887,1.43025,1.45566,1.42154,1.26261,1.12561,1.18023,1.27797,1.34844,1.22233,0.931548,0.678044,0.390137,0.119209,-0.149571,-0.363688,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,-1.10544,0
-0.389208,-0.334947,-0.248246,-0.0682553,0.160048,0.381429,0.635278,0.906167,1.09864,1.25628,1.39377,1.41926,1.37784,1.28344,1.18192,1.00677,0.81146,0.656154,0.491814,0.256283,0.0125528,-0.210608,-0.3705,-0.389264,-0.313404,-0.144477,0.0437419,0.268626,0.481334,0.716698,0.953479,1.18178,1.35285,1.39863,1.36605,1.34659,1.38901,1.42749,1.40116,1.3501,1.32608,1.33689,1.30729,1.10275,0.830585,0.600448,0.368336,0.111068,-0.0904379,-0.283243,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,-1.10492,1
-0.512027,-0.438804,-0.225949,0.00214127,0.255439,0.516982,0.679511,0.935762,1.08811,1.25763,1.41177,1.36981,1.41411,1.26693,1.16587,0.981205,0.775426,0.67147,0.464258,0.21292,0.0389866,-0.200333,-0.381109,-0.458484,-0.35716,-0.227879,-0.041927,0.218769,0.485196,0.740014,1.00112,1.28594,1.41034,1.45171,1.35893,1.31878,1.40045,1.42238,1.44294,1.43566,1.45882,1.37533,1.25272,0.994861,0.743377,0.505256,0.254415,0.00173188,-0.235424,-0.394063,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,-1.08646,1
-0.374832,-0.273864,-0.181533,0.0121957,0.216899,0.483872,0.711956,0.985753,1.11774,1.24643,1.34496,1.39368,1.32425,1.23006,1.15391,0.935317,0.831724,0.638139,0.376606,0.0859175,-0.140783,-0.300299,-0.368008,-0.357463,-0.230156,-0.0533666,0.112352,0.33619,0.535978,0.777566,0.985276,1.23178,1.38628,1.342,1.2178,1.22844,1.22004,1.2845,1.37335,1.43863,1.48782,1.55176,1.40427,1.09679,0.84017,0.567757,0.341534,0.0817185,-0.105377,-0.251533,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,-1.10981,0
-0.356999,-0.302447,-0.152404,0.0889403,0.305004,0.562504,0.741568,0.848827,1.10727,1.20466,1.30758,1.43543,1.37231,1.28928,1.22336,1.06723,0.846782,0.615261,0.433953,0.337864,0.14783,-0.0725212,-0.302048,-0.297311,-0.329224,-0.169109,-0.0230555,0.212455,0.424778,0.679187,0.897495,1.15694,1.24311,1.10842,1.1172,1.24819,1.43105,1.38542,1.42496,1.45737,1.46057,1.37784,1.36288,1.13994,0.854711,0.617056,0.345494,0.128084,-0.119394,-0.282002,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,-1.12008,0
-0.438397,-0.35298,-0.234032,-0.0298427,0.187594,0.43473,0.666665,0.878718,1.126,1.27172,1.36763,1.4107,1.34672,1.23969,1.08208,0.940646,0.787466,0.596398,0.415623,0.255882,-0.010736,-0.230426,-0.41641,-0.416786,-0.361494,-0.183073,0.0179117,0.237902,0.481507,0.710138,0.938217,1.18568,1.38316,1.45715,1.39916,1.34682,1.35371,1.40958,1.43712,1.44063,1.44789,1.40695,1.36185,1.12255,0.861189,0.599854,0.318036,0.0679949,-0.172755,-0.346244,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,-1.09334,1
-0.567566,-0.479201,-0.28752,-0.0687652,0.190927,0.420545,0.658767,0.880009,1.0913,1.22263,1.34093,1.38393,1.36434,1.25054,1.12281,0.949306,0.748276,0.596217,0.373375,0.156879,-0.0651918,-0.303843,-0.499356,-0.559505,-0.445353,-0.222253,0.00559179,0.239383,0.485296,0.708081,0.937242,1.18318,1.39716,1.50114,1.35823,1.36769,1.36409,1.45645,1.51014,1.56895,1.60057,1.48836,1.32261,1.09402,0.839242,0.595016,0.335296,0.0516468,-0.218794,-0.462935,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,-1.066,1
-0.478914,-0.404246,-0.195062,0.0621092,0.332024,0.583278,0.82836,1.11022,1.26013,1.39214,1.47847,1.3879,1.29235,1.08576,0.960828,0.746637,0.472428,0.205984,0.0292553,-0.185447,-0.450953,-0.446487,-0.49308,-0.360185,-0.127619,0.138626,0.393038,0.644435,0.817807,0.843379,1.03581,1.16762,1.32396,1.46664,1.36773,1.3404,1.34757,1.41745,1.43145,1.42161,1.44516,1.3877,1.18534,0.995474,0.841644,0.623755,0.358477,0.0872261,-0.172391,-0.389739,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,-1.08687,0
-0.485749,-0.444881,-0.266684,-0.00851603,0.203395,0.456616,0.711662,0.908586,1.08605,1.24396,1.35069,1.41697,1.36279,1.23995,1.10327,0.88188,0.673561,0.467834,0.437035,0.256424,0.0950985,-0.156356,-0.3829,-0.506301,-0.448738,-0.233058,-0.0499147,0.21055,0.436711,0.689873,0.943065,1.19629,1.42551,1.49173,1.41043,1.41261,1.41244,1.44812,1.40095,1.38956,1.41444,1.43517,1.36468,1.14293,0.890124,0.62804,0.358802,0.094274,-0.161509,-0.378042,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,-1.08565,1
-0.311019,-0.336361,-0.151735,0.0796794,0.302565,0.276234,0.459437,0.62416,0.863795,1.08835,1.13897,1.27013,1.36025,1.21679,1.16555,1.07018,0.934752,0.699753,0.525759,0.523719,0.527984,0.257691,0.106814,-0.0944998,-0.261262,-0.210516,-0.121016,0.0938956,0.301885,0.564637,0.839442,1.06165,1.32205,1.48455,1.46261,1.38973,1.29504,1.2985,1.34245,1.36346,1.43807,1.5382,1.4474,1.12482,0.902117,0.626879,0.327288,0.103662,-0.153775,-0.232644,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,-1.1316,0
-0.392113,-0.381451,-0.206664,0.0252815,0.267252,0.522558,0.726115,0.962008,1.16133,1.28023,1.34863,1.32447,1.30983,1.15777,1.05523,0.903257,0.801638,0.595726,0.484304,0.246311,0.0124876,-0.239158,-0.420947,-0.416364,-0.33123,-0.149251,0.0426266,0.281065,0.505691,0.754822,0.981835,1.23351,1.39544,1.383,1.32587,1.24729,1.28898,1.31756,1.37908,1.34497,1.41571,1.49407,1.41966,1.13835,0.897942,0.631148,0.384594,0.124228,-0.102721,-0.312994,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,-1.1073,1
-0.485596,-0.396406,-0.276236,-0.0672941,0.137954,0.377163,0.577108,0.804967,1.04367,1.23876,1.35911,1.42447,1.44556,1.34678,1.23614,1.11156,0.932763,0.692304,0.401798,0.101909,-0.145938,-0.396943,-0.527122,-0.538233,-0.403794,-0.261252,-0.0587743,0.172689,0.372813,0.61089,0.849472,1.0521,1.26944,1.45563,1.42527,1.38306,1.40662,1.42619,1.46915,1.48118,1.53367,1.54946,1.38565,1.11558,0.861477,0.593254,0.340045,0.0576125,-0.17114,-0.375316,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,-1.06464,1
-0.506481,-0.474109,-0.305719,-0.0296077,0.214017,0.458798,0.714099,0.934861,1.13918,1.28245,1.41263,1.44405,1.38306,1.23427,1.06764,0.941249,0.764737,0.590654,0.389343,0.119619,-0.107126,-0.337311,-0.475757,-0.48041,-0.349421,-0.105883,0.0933174,0.318126,0.532934,0.803699,1.02429,1.30783,1.40835,1.40931,1.35471,1.38358,1.44477,1.44639,1.43211,1.50281,1.51853,1.45327,1.19704,0.955556,0.723377,0.468104,0.236908,-0.0184221,-0.242566,-0.417488,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,-1.07518,1
-0.441464,-0.349223,-0.223118,0.00239085,0.192377,0.378637,0.612823,0.834867,1.03269,1.17102,1.2991,1.40337,1.43732,1.35349,1.22719,1.01891,0.85126,0.704482,0.439054,0.200617,-0.00480098,-0.158304,-0.351756,-0.466534,-0.370012,-0.224574,-0.010799,0.236868,0.471141,0.726611,0.95378,1.16953,1.37789,1.40043,1.38264,1.34613,1.34965,1.41149,1.47235,1.4154,1.41607,1.3426,1.28012,1.11378,0.879037,0.618996,0.36504,0.0943997,-0.139961,-0.355774,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,-1.09624,1
-0.422154,-0.371225,-0.173705,0.0265564,0.223912,0.48275,0.727526,0.928336,1.07487,1.2506,1.35734,1.37102,1.35997,1.25526,1.13613,0.964545,0.748468,0.644582,0.380015,0.139734,-0.0972296,-0.288911,-0.397046,-0.382573,-0.251798,-0.0407913,0.166295,0.386073,0.640196,0.895827,1.1409,1.36079,1.40744,1.37351,1.2941,1.31902,1.35002,1.43921,1.44977,1.45484,1.48619,1.391,1.16297,0.920386,0.684574,0.442731,0.198393,-0.0384066,-0.246014,-0.439806,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,-1.09621,1
-0.437573,-0.371424,-0.195193,0.0262459,0.220094,0.398904,0.649984,0.759414,0.812668,1.0429,1.26835,1.37663,1.44054,1.34444,1.21506,0.973458,0.844919,0.700939,0.457814,0.221244,-0.0190236,-0.210541,-0.407652,-0.444222,-0.37509,-0.270321,-0.0634232,0.16861,0.406268,0.672572,0.918183,1.15764,1.4237,1.51116,1.53633,1.38971,1.38324,1.40524,1.45499,1.4686,1.4617,1.51523,1.39014,1.12474,0.859367,0.585979,0.303394,0.0392333,-0.228593,-0.44273,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,-1.08213,1
-0.252438,-0.212814,-0.0216941,0.168341,0.321282,0.462746,0.710253,0.859534,1.06778,1.13573,1.17057,1.32418,1.31357,1.24137,1.14856,1.0113,0.890032,0.686984,0.482129,0.368,0.108927,-0.108037,-0.169439,-0.351522,-0.322289,-0.266761,-0.0709875,0.14322,0.399492,0.636968,0.872456,1.14716,1.40086,1.43443,1.35613,1.38075,1.28817,1.26942,1.3672,1.39498,1.42331,1.41369,1.36643,1.129,0.87485,0.649438,0.358738,0.130569,-0.0841807,-0.255285,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,-1.12644,0
-0.270793,-0.214343,-0.0195641,0.210673,0.493632,0.78099,1.02428,1.15959,1.26999,1.39538,1.31417,1.16171,0.992137,0.843145,0.636733,0.49311,0.301612,0.0283103,-0.0960364,-0.262478,-0.30558,-0.183806,0.0232395,0.279502,0.535578,0.663243,0.591953,0.565257,0.785725,0.981995,1.24378,1.48594,1.36805,1.32741,1.38169,1.35056,1.44396,1.52453,1.50231,1.2773,1.06171,0.90996,0.758097,0.542177,0.578195,0.709849,0.598217,0.341246,0.0797268,-0.169078,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,-1.14983,0
