sample_idx,y_true,y_pred,pred_correct,axp_json,intervals_json,n_constrained,coverage_convB,fsc_s,their_cov,solver_status,solver_wall_s,total_wall_s,timeout_s
772,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.520000,ok,1.8644,1.8645,60
773,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.940000,ok,4.6689,4.6690,60
774,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.750000,ok,0.0241,0.0241,60
775,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.970000,ok,2.0018,2.0019,60
776,1,2,False,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.820000,ok,0.0584,0.0585,60
777,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.950000,ok,0.0335,0.0336,60
778,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.580000,ok,0.0194,0.0195,60
779,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.070000,ok,0.0348,0.0349,60
780,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.250000,ok,0.0235,0.0236,60
781,1,1,True,"[8, 9, 17, 19, 20]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",5,0.869649,3.583519,92.460000,ok,2.7542,2.7543,60
782,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.320000,ok,4.6056,4.6058,60
783,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.140000,ok,5.1251,5.1252,60
784,1,1,True,"[0, 7, 14, 16, 19, 20]","{""0"": [null, true, -0.308, false], ""7"": [-0.735, true, null, true], ""14"": [-0.337, true, null, true], ""16"": [null, true, 0.539, false], ""19"": [1.242, true, null, true], ""20"": [0.502, true, null, true]}",6,0.850572,3.688879,85.830000,ok,0.3360,0.3361,60
785,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.250000,ok,5.2315,5.2317,60
786,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.940000,ok,0.5676,0.5677,60
787,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.680000,ok,1.4810,1.4811,60
788,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.310000,ok,0.0258,0.0259,60
789,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.630000,ok,0.0317,0.0318,60
790,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.210000,ok,4.6139,4.6140,60
791,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.190000,ok,0.0496,0.0497,60
792,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.330000,ok,0.0401,0.0402,60
793,1,1,True,"[8, 9, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.880556,0.000000,91.930000,ok,0.8909,0.8910,60
794,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.910000,ok,0.0279,0.0280,60
795,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.640000,ok,0.0343,0.0344,60
796,1,1,True,"[8, 9, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.880556,0.000000,91.510000,ok,1.1795,1.1796,60
797,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.140000,ok,0.0274,0.0275,60
798,1,1,True,"[9, 14, 17, 19, 21]","{""9"": [-0.025, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""21"": [null, true, 1.391, false]}",5,0.872222,0.000000,90.850000,ok,0.9036,0.9038,60
799,2,1,False,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.950000,ok,6.7525,6.7527,60
800,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.740000,ok,0.0347,0.0348,60
801,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.990000,ok,0.0450,0.0451,60
802,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.580000,ok,0.5075,0.5076,60
803,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.860000,ok,1.2367,1.2368,60
804,1,1,True,"[5, 8, 9, 14, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.852486,3.295837,89.400000,ok,2.1091,2.1093,60
805,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.100000,ok,6.0198,6.0199,60
806,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.540000,ok,0.0406,0.0408,60
807,1,1,True,"[5, 7, 8, 14, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""7"": [-0.973, true, null, true], ""8"": [-0.907, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.173, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",7,0.859430,6.697034,90.630000,ok,2.7428,2.7430,60
808,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.710000,ok,1.1451,1.1452,60
809,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.850000,ok,0.0401,0.0402,60
810,1,1,True,"[8, 9, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.880556,0.000000,91.720000,ok,2.3584,2.3586,60
811,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,90.040000,ok,0.6959,0.6961,60
812,1,2,False,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.990000,ok,0.0225,0.0226,60
813,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.230000,ok,3.0315,3.0316,60
814,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.020000,ok,0.0253,0.0254,60
815,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.930000,ok,4.1545,4.1546,60
816,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.040000,ok,0.0264,0.0265,60
817,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.130000,ok,0.0290,0.0291,60
818,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.890000,ok,4.4668,4.4669,60
819,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.890000,ok,3.6228,3.6229,60
820,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.280000,ok,1.1059,1.1060,60
821,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.380000,ok,5.0398,5.0399,60
822,1,1,True,[],{},0,,,,error:AssertionError,2.0351,2.0351,60
823,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,92.360000,ok,1.5433,1.5434,60
824,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.310000,ok,2.3372,2.3373,60
825,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.470000,ok,0.0448,0.0449,60
826,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.190000,ok,0.0478,0.0478,60
827,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,91.000000,ok,0.5588,0.5589,60
828,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.140000,ok,5.1187,5.1188,60
829,1,1,True,"[8, 9, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.880556,0.000000,92.640000,ok,1.3824,1.3825,60
830,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.800000,ok,0.0729,0.0730,60
831,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.010000,ok,1.9045,1.9046,60
832,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.840000,ok,0.0228,0.0230,60
833,1,1,True,"[5, 8, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",5,0.866375,3.295837,90.080000,ok,0.8858,0.8860,60
834,1,1,True,"[8, 9, 14, 17, 19, 20]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.267, true, null, true], ""19"": [1.027, true, null, true], ""20"": [0.528, true, null, true]}",6,0.856454,3.295837,90.910000,ok,1.7561,1.7562,60
835,1,1,True,"[5, 8, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",5,0.866375,3.295837,91.740000,ok,7.7453,7.7455,60
836,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.710000,ok,3.4388,3.4389,60
837,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.250000,ok,0.0221,0.0222,60
838,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,93.370000,ok,3.5089,3.5091,60
839,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.810000,ok,0.0346,0.0346,60
840,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,92.130000,ok,1.7227,1.7228,60
841,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.720000,ok,0.0210,0.0211,60
842,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.250000,ok,0.0477,0.0478,60
843,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.960000,ok,2.3841,2.3842,60
844,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.320000,ok,0.0275,0.0276,60
845,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.710000,ok,2.6895,2.6896,60
846,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.120000,ok,0.0896,0.0898,60
847,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.960000,ok,0.0453,0.0454,60
848,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.330000,ok,3.8176,3.8177,60
849,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.310000,ok,0.9301,0.9302,60
850,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.160000,ok,3.0576,3.0577,60
851,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.390000,ok,3.7034,3.7035,60
852,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.350000,ok,2.3794,2.3795,60
853,1,2,False,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.910000,ok,0.0221,0.0222,60
854,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.140000,ok,1.5081,1.5082,60
855,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.960000,ok,0.0434,0.0435,60
856,1,1,True,"[6, 7, 17, 19, 20]","{""6"": [-1.137, true, null, true], ""7"": [-0.735, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.498, true, null, true]}",5,0.870752,3.871201,88.540000,ok,0.8985,0.8986,60
857,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.530000,ok,0.0351,0.0352,60
858,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,95.960000,ok,0.0329,0.0330,60
859,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.790000,ok,0.0305,0.0306,60
860,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,91.020000,ok,3.2020,3.2021,60
861,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.880000,ok,0.0375,0.0377,60
862,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.370000,ok,0.0600,0.0601,60
863,1,1,True,"[5, 8, 14, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true], ""20"": [0.528, true, null, true]}",6,0.845542,3.295837,90.770000,ok,1.4702,1.4704,60
864,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.530000,ok,1.6158,1.6159,60
865,1,1,True,"[5, 8, 9, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [-0.025, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",6,0.851792,4.682131,92.750000,ok,2.7767,2.7768,60
866,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,95.430000,ok,0.0448,0.0449,60
867,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.090000,ok,0.0209,0.0210,60
868,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.470000,ok,1.9029,1.9030,60
869,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.080000,ok,0.0242,0.0244,60
870,1,1,True,"[5, 8, 9, 14, 19, 20]","{""5"": [-1.509, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""19"": [1.242, true, null, true], ""20"": [0.528, true, null, true]}",6,0.858438,3.583519,87.430000,ok,0.0901,0.0902,60
871,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.260000,ok,0.0496,0.0497,60
872,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,97.240000,ok,0.0186,0.0187,60
873,1,1,True,"[5, 8, 14, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true], ""20"": [0.528, true, null, true]}",6,0.845542,3.295837,92.260000,ok,1.1031,1.1033,60
874,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.230000,ok,0.0236,0.0237,60
875,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.170000,ok,0.0511,0.0512,60
876,1,1,True,"[5, 8, 9, 14, 17, 19, 20]","{""5"": [-1.502, true, null, true], ""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.267, true, null, true], ""19"": [0.728, true, null, true], ""20"": [0.528, true, null, true]}",7,0.844847,5.780744,90.770000,ok,5.3693,5.3695,60
877,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.550000,ok,3.0884,3.0886,60
878,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,91.530000,ok,0.5944,0.5946,60
879,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.740000,ok,0.0417,0.0418,60
880,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.240000,ok,3.7139,3.7140,60
881,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,95.760000,ok,0.0518,0.0519,60
882,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.970000,ok,0.0162,0.0163,60
883,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.620000,ok,0.0325,0.0326,60
884,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.750000,ok,0.0544,0.0545,60
885,1,1,True,"[8, 9, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.880556,0.000000,91.240000,ok,1.4520,1.4521,60
886,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.450000,ok,0.0333,0.0334,60
887,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.880000,ok,0.0336,0.0337,60
888,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.740000,ok,3.7255,3.7257,60
889,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,92.370000,ok,2.1608,2.1609,60
890,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.780000,ok,0.0245,0.0246,60
891,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.600000,ok,0.0358,0.0358,60
892,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,91.580000,ok,3.0261,3.0262,60
893,1,1,True,"[8, 9, 14, 17, 19, 21]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [0.728, true, null, true], ""21"": [null, true, 1.391, false]}",6,0.845139,1.386294,91.830000,ok,0.8945,0.8946,60
894,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.800000,ok,0.0347,0.0348,60
895,1,1,True,"[8, 9, 14, 17, 19]","{""8"": [-0.807, true, null, true], ""9"": [0.065, true, null, true], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.027, true, null, true]}",5,0.859722,0.000000,90.720000,ok,5.4925,5.4926,60
896,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.830000,ok,0.0372,0.0373,60
897,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.920000,ok,0.0460,0.0461,60
898,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.200000,ok,0.0256,0.0257,60
899,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.140000,ok,0.0396,0.0397,60
900,1,1,True,"[0, 14, 17, 19]","{""0"": [null, true, -0.308, false], ""14"": [-0.337, true, null, true], ""17"": [-0.155, true, null, true], ""19"": [1.242, true, null, true]}",4,0.886111,0.000000,91.040000,ok,0.8882,0.8884,60
901,2,2,True,[19],"{""19"": [null, true, 0.661, false]}",1,0.968750,1.386294,96.670000,ok,0.0545,0.0546,60
