f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,class
1.58094,4.38502,4.01571,3.78855,3.17638,2.9476,2.2209,1.49494,-0.940406,-1.1082,-0.988668,-1.04288,-1.03443,-1.0438,-0.674081,-0.704441,-0.597983,-0.45484,0.087544,0.169162,0.406219,0.529254,0.522619,0.253923,-0.520457,-0.797937,1.6717,1.52156,1.4463,0.828382,0.743928,0.655974,0.541451,0.281166,0.00915672,-0.257276,-0.956057,-1.09289,0.0500382,-0.718297,-0.756896,-0.272532,-0.106384,-0.202975,-0.227196,-0.621487,0.0408917,-0.897905,-1.05073,-0.717922,0.720037,-0.660937,-0.529254,-0.0253503,-0.0803111,-0.132228,-0.426262,-0.386727,-0.513129,-0.566077,-0.813514,-0.495819,0.411431,-0.594509,-0.160886,-0.0649819,-0.0275737,-0.0111033,-0.202707,-0.196215,-0.381032,-0.427829,-1.02513,0.237863,0.162747,0.0937022,0.108473,-0.628922,0.711247,0.368089,0.122645,-0.127682,-0.683001,-0.698841,-0.249427,-0.0483665,0.442166,0.342163,0.373031,0.260969,-0.00154831,-0.650084,-0.774627,-0.742067,-1.0202,-0.556405,-0.0469594,-0.202097,-1.08673,-0.960388,-0.886066,-1.02219,-0.0969779,0.0220192,0.85098,-0.0796292,0.127408,0.0852599,-0.132579,-1.07757,-1.0495,-1.05333,-0.0434405,0.114917,0.115689,0.250126,-1.07124,-1.09867,0.14789,0.0533695,-0.0113442,0.0904796,-0.519195,0.0987713,-0.569472,-0.29011,-0.684409,-0.626231,-0.218649,-0.953169,-0.685882,-1.17002,-0.964469,-1.17526,-1.03026,0.162553,-1.17012,-1.1676,0.306878,1.22726,0.540051,0.280527,0.702836,0.400457,-1.01829,0.082188,-0.957139,0.637172,0.577108,0.613995,0.705807,0.584045,0.654525,2.22219,2.49909,0.375899,0.282392,2.18126,1.63386,0.507223,1.17027,-0.0983298,-0.601609,-0.988237,-0.71787,-0.813888,1
1.55182,4.39109,3.96514,3.82693,3.20494,2.93651,2.25589,1.53549,-0.835792,-0.905484,-0.893728,-0.942743,-1.01179,-0.999743,-0.81084,-0.821572,-0.463712,-0.191361,-0.0986195,0.173395,0.545176,0.477777,0.570069,0.407077,-0.470984,-0.819943,1.6481,1.52313,1.42627,0.794336,0.793823,0.645459,0.449292,0.183319,-0.0497291,-0.312314,-0.874585,-1.06009,-0.105578,-0.841036,-0.524299,-0.175959,-0.0711813,-0.324959,-0.234037,-0.698558,0.0501536,-0.899796,-1.00766,-0.785858,0.729831,-0.675433,-0.314932,-0.193328,0.0929829,-0.184546,-0.491157,-0.413348,-0.57244,-0.647056,-0.851339,-0.541934,0.24384,-0.298811,-0.286533,-0.00808583,-0.0219446,-0.135115,-0.252489,-0.292589,-0.459974,-0.464305,-0.953785,0.135961,-0.0135006,-0.047044,0.0403185,-0.744808,0.717488,0.322448,0.0228866,-0.211654,-0.657957,-0.446687,-0.308551,-0.164215,0.455226,0.38193,0.39501,0.255092,0.0196306,-0.665904,-0.810921,-0.702971,-1.01356,-0.288286,-0.130773,-0.215418,-1.09285,-0.970517,-0.908898,-1.01858,-0.25897,0.15596,1.10543,-0.163513,0.158117,0.00675039,-0.0907529,-1.05937,-1.04119,-1.06767,0.154481,0.0801668,0.0753874,0.086685,-1.03733,-1.11969,0.129113,0.139714,0.0607853,-0.0208494,-0.597978,-0.0769922,-0.564672,-0.359497,-0.800929,-0.661337,-0.315078,-0.988906,-0.683759,-1.11202,-0.87915,-1.15199,-1.10485,0.252579,-1.1135,-1.09701,0.455952,1.21607,0.476152,0.321649,0.710498,0.296395,-1.01522,0.0995783,-0.954688,0.584799,0.629626,0.614577,0.710249,0.630903,0.679665,2.31077,2.48955,0.430341,0.336381,2.1878,1.74468,0.408326,1.2458,-0.156759,-0.607754,-0.915879,-0.664749,-0.766505,3
1.57654,3.55107,3.20834,3.04891,2.61959,2.53359,2.22956,1.99137,1.44843,1.22739,1.06078,0.601861,-0.337395,-0.379631,1.5386,1.48766,1.33321,1.2407,0.957146,0.750182,0.441253,0.0526752,-0.29494,-0.675051,-0.863823,-0.692599,2.07457,1.70647,1.57686,1.10431,0.570064,-0.0462658,-0.396899,-0.674911,-0.779432,-0.769807,-0.726951,-0.923168,1.2278,1.47066,0.899009,1.10544,0.523978,-0.71687,-0.505682,-0.839899,-0.600524,-0.66708,-0.82983,-0.785891,0.293451,1.3863,1.07832,0.660977,-0.355288,-0.798607,-0.878427,-0.841847,-0.844104,-0.823541,-0.865891,-0.760356,-0.704244,1.24257,0.658003,0.45786,-0.182502,-0.712859,-0.793114,-0.852742,-0.897459,-0.836674,-0.870086,0.0944598,-0.264043,-0.320903,-0.675533,-0.797073,0.284571,-0.440725,-0.710348,-0.796287,1.4227,1.31624,0.968389,0.933806,0.0585899,-0.276094,-0.47898,-0.592885,-0.747999,-0.786544,-0.841301,-0.823833,-0.808801,1.20129,0.539044,-0.0932859,-0.901042,-0.789367,-0.808449,-0.83336,0.860773,0.249637,-0.257759,0.642713,-0.0768589,-0.408161,-0.848431,-0.895355,-0.845086,-0.933955,0.424863,-0.358725,-0.464285,-0.795331,-0.951006,-0.974999,-0.349898,-0.575902,-0.608203,-0.918793,-0.970302,-0.93286,-0.880629,-0.963998,-0.762865,-0.942945,-0.836004,-0.813219,-0.989739,-0.193147,-0.785364,-0.981223,-0.901889,-0.642846,-0.345413,-0.288675,0.819718,1.31593,-0.0340226,-0.656132,0.694502,-0.345917,-0.87347,-0.612746,-0.872821,0.343999,-0.481781,0.312128,0.401953,-0.470547,-0.210084,0.358925,2.09272,-0.256795,-0.281661,1.71686,0.113358,-0.162708,-0.0685081,-0.425513,-0.547173,-0.830917,-0.550205,-0.616553,2
4.06405,5.00513,4.45004,4.05266,2.89119,2.7556,2.2624,1.83011,0.365855,0.0524518,-0.959735,-0.793516,-0.698979,-0.760638,0.0517791,-0.168963,-0.505383,-0.516634,-0.586358,-0.535074,-0.363313,0.0736304,0.420599,0.450318,-0.242247,-0.640357,1.82269,1.35358,1.2165,0.586003,0.418896,0.478556,0.437621,0.342615,0.122246,-0.45891,-0.553092,-0.777858,-0.669504,-0.235293,-0.651339,-0.586845,-0.373088,-0.147402,-0.255984,-0.556072,0.275787,-0.702311,-0.756835,-0.721263,0.42914,-0.443344,-0.582203,-0.627362,-0.256277,-0.00532203,-0.341843,-0.277709,-0.517153,-0.669994,-0.749809,-0.655795,0.0712307,-0.550716,-0.652569,-0.564005,-0.329768,0.0463458,-0.0260205,-0.055506,-0.304637,-0.467865,-0.660199,-0.187584,-0.160861,-0.080604,0.149501,-0.71828,0.414411,0.333549,0.252226,-0.0493528,-0.443185,-0.559422,-0.617774,-0.54814,-0.4288,-0.0687123,0.378261,0.30214,0.169627,-0.540163,-0.608989,-0.495622,-0.681524,-0.536374,-0.536991,-0.497147,-0.799513,-0.73856,-0.647164,-0.719566,-0.557786,-0.571952,-0.602522,-0.548531,-0.599515,-0.352421,0.117836,-0.678597,-0.75291,-0.71952,-0.127409,-0.411817,-0.288567,-0.201573,-0.75291,-0.778017,0.00836915,-0.0465174,-0.226421,-0.150512,-0.198912,0.0556177,-0.60144,-0.266664,-0.708266,-0.625234,-0.622955,-0.804218,-0.509518,-0.794209,-0.601165,-0.827717,-0.803063,-0.759632,-0.73487,-0.525408,0.980648,1.07129,0.517924,0.341838,0.415472,0.341867,-0.76486,0.178645,-0.745715,0.40258,0.607433,0.46918,0.63429,0.602229,0.607359,1.93664,2.1757,0.464321,0.387013,1.72313,1.49705,0.167959,1.13151,-0.172076,-0.473962,-0.638394,-0.470732,-0.526712,3
5.18546,5.03732,4.00861,4.34933,3.11975,2.73528,2.36976,2.08248,1.29254,1.04334,0.867345,0.380001,-0.837252,-0.630959,1.05242,0.811076,0.346907,0.194067,-0.155383,-0.523653,-0.673882,-0.652869,-0.560486,-0.113721,-0.280462,-0.463951,1.7817,1.20363,1.0094,0.37658,0.0287737,-0.126846,-0.137666,-0.0844333,-0.0998022,-0.230338,-0.513663,-0.721055,-0.00562367,0.809011,0.105378,0.0199519,-0.560411,-0.386424,-0.580863,-0.456859,-0.293332,-0.346099,-0.572513,-0.385847,-0.735166,0.518255,0.136898,-0.393578,-0.532962,-0.343812,-0.440776,-0.329874,-0.401415,-0.400179,-0.548663,-0.295309,0.432662,0.258669,-0.30256,-0.569696,-0.668933,-0.411324,-0.421176,-0.276354,-0.391605,-0.332669,-0.692182,-0.550019,-0.541237,-0.519457,-0.283473,-0.419557,-0.0950362,-0.180946,-0.172441,-0.204142,0.439736,0.357848,-0.0589032,-0.145551,-0.688949,-0.621346,-0.276155,-0.34969,-0.281686,-0.389266,-0.520338,-0.435368,-0.623901,0.198249,-0.530167,-0.80006,-0.709563,-0.575864,-0.578736,-0.653733,-0.18983,-0.62591,0.402982,-0.525767,-0.718962,-0.651613,-0.304235,-0.722262,-0.671202,-0.745906,-0.6353,-0.632923,-0.606261,-0.261737,-0.75137,-0.772567,-0.646993,-0.465086,-0.43497,-0.281902,-0.391667,-0.351854,-0.346212,-0.241143,-0.324672,-0.423798,-0.293313,-0.72223,-0.436357,-0.823113,-0.667154,-0.805694,-0.693723,-0.0241917,-0.724603,-0.553105,1.12678,0.742987,-0.153334,0.0756659,0.0531205,-0.239473,-0.622882,-0.171155,-0.58762,-0.159414,0.197022,0.0602105,0.194659,0.195708,0.0964193,1.00192,1.86978,0.130521,0.0803826,1.12876,0.865351,0.489839,0.655275,0.0725593,-0.217738,-0.692091,-0.237917,-0.354875,1
3.55606,3.53648,3.19788,3.10067,2.74437,2.67928,2.51087,2.4039,2.08313,1.98587,1.50344,0.485426,-0.508513,-0.508509,2.0844,1.92875,1.53759,0.825774,0.206394,-0.394386,-0.542235,-0.49702,-0.513403,-0.507428,-0.508468,-0.508511,2.37308,1.92128,1.79341,0.522522,-0.413953,-0.529156,-0.514346,-0.513719,-0.508341,-0.508513,-0.508509,-0.50851,0.415169,1.91408,0.92673,0.40215,-0.440796,-0.509245,-0.503607,-0.508516,-0.507337,-0.50851,-0.50851,-0.508525,-0.504967,1.68352,0.686858,-0.0655883,-0.503442,-0.508578,-0.508386,-0.508507,-0.508514,-0.508509,-0.50852,-0.50853,-0.508508,1.05328,0.0827642,-0.507698,-0.48611,-0.509272,-0.508259,-0.508268,-0.508496,-0.508517,-0.50851,-0.482651,-0.491581,-0.501634,-0.510888,-0.508526,-0.56065,-0.511299,-0.511564,-0.508527,1.75447,1.36143,0.346068,0.280665,-0.472584,-0.506465,-0.510704,-0.508597,-0.507645,-0.508508,-0.508508,-0.508512,-0.508512,0.935691,-0.0949209,-0.48569,-0.508514,-0.50851,-0.50852,-0.508511,0.277756,-0.529859,-0.553501,-0.147828,-0.552032,-0.483226,-0.508303,-0.50851,-0.508513,-0.50851,-0.528699,-0.481825,-0.482395,-0.513078,-0.50851,-0.50851,-0.512108,-0.512203,-0.51478,-0.511151,-0.508674,-0.507522,-0.508514,-0.50848,-0.50851,-0.508512,-0.50852,-0.50851,-0.508516,-0.50851,-0.50851,-0.50851,-0.50851,-0.508474,-0.508496,-0.507692,1.4799,1.46402,-0.43068,-0.51061,-0.000201097,-0.514636,-0.508513,-0.515161,-0.508516,-0.555345,-0.525394,-0.278883,0.254902,-0.524815,-0.540814,-0.564197,2.18979,-0.522413,-0.517689,1.58176,-0.5464,-0.508566,-0.530418,-0.50852,-0.508521,-0.50851,-0.508509,-0.508512,1
2.37975,4.51683,3.85921,3.72444,3.13939,2.92611,2.29979,1.69618,-0.591783,-0.819382,-0.69864,-0.788112,-0.799046,-0.797581,-0.839148,-0.85323,-0.724378,-0.691335,-0.593133,-0.354538,0.128494,0.446669,0.583229,0.590477,-0.308855,-0.74675,1.72198,1.44173,1.3723,0.594841,0.643859,0.675634,0.547544,0.295098,-0.195351,-0.562797,-0.57755,-0.780151,-0.738364,-0.869814,-0.878836,-0.693522,-0.45368,0.3377,0.172997,-0.722172,0.181353,-0.512761,-0.766957,-0.750978,0.629083,-0.815729,-0.756635,-0.522039,0.2499,-0.0776499,-0.4416,-0.589843,-0.74427,-0.738864,-0.853932,-0.753372,0.151921,-0.749172,-0.646119,-0.371907,-0.0385476,-0.00718123,-0.168545,-0.311143,-0.543755,-0.625932,-0.662261,0.0616356,0.0490778,0.0631093,0.122019,-0.800378,0.759723,0.446576,0.158713,-0.352282,-0.832161,-0.81945,-0.768601,-0.630922,0.365533,0.343398,0.510783,0.3786,0.214986,-0.639501,-0.645044,-0.600823,-0.627112,-0.762822,-0.390772,-0.177553,-0.819758,-0.731075,-0.754631,-0.700339,-0.664193,-0.11162,-0.00987674,-0.517657,0.0723828,0.0767368,0.0848444,-0.670912,-0.738636,-0.740772,-0.150308,0.18119,0.133742,0.0604816,-0.884016,-0.865037,0.299295,0.213846,0.150451,-0.262652,-0.359421,-0.25462,-0.802158,-0.235033,-0.778087,-0.717902,-0.729063,-0.806782,-0.602461,-0.872787,-0.630424,-0.902285,-0.850076,-0.935609,-0.920135,-0.890674,0.985803,1.14216,0.591351,0.436041,0.577876,0.459801,-0.833741,0.241911,-0.825252,0.560833,0.753464,0.637366,0.747678,0.786471,0.800021,2.4108,2.4915,0.613636,0.527826,2.06872,1.87312,0.215463,1.40446,-0.128781,-0.448934,-0.674825,-0.446329,-0.538309,3
5.73327,4.81172,4.3586,4.13195,2.82087,2.75753,2.25293,1.97644,0.660505,0.493714,0.0957069,-0.912449,-0.794463,-0.776578,0.472751,0.263344,0.0256218,-0.403425,-0.529836,-0.621717,-0.67448,-0.402969,0.157888,0.239757,-0.207555,-0.509069,1.66001,1.21273,1.03876,0.334664,0.098812,0.136457,0.142781,0.0858092,-0.0362593,-0.185687,-0.571903,-0.718331,-0.532649,0.253746,-0.333222,-0.481557,-0.66348,-0.286973,-0.456152,-0.424173,-0.0810071,-0.501103,-0.629745,-0.413898,-0.436192,0.0985489,-0.444302,-0.593503,-0.29228,-0.203924,-0.330388,-0.29964,-0.341199,-0.354142,-0.523347,-0.28141,0.570785,-0.336819,-0.605927,-0.693511,-0.493123,-0.214336,-0.28322,-0.18326,-0.317111,-0.300074,-0.696789,-0.371794,-0.356766,-0.338569,-0.0760327,-0.378198,0.114507,0.0680864,-0.00278987,-0.0991516,0.088147,-0.0839269,-0.540075,-0.538127,-0.463581,-0.237079,0.091512,-0.0118196,-0.0559249,-0.401203,-0.548642,-0.406512,-0.648274,-0.416734,-0.619135,-0.688931,-0.718379,-0.607324,-0.608397,-0.664479,-0.567584,-0.692881,0.806464,-0.636625,-0.59168,-0.433344,-0.133595,-0.739566,-0.704516,-0.736422,-0.743615,-0.360466,-0.322037,-0.0843447,-0.728279,-0.7533,-0.481809,-0.190272,-0.218569,-0.155037,-0.357293,-0.19031,-0.277555,-0.0747428,-0.250438,-0.354494,-0.214655,-0.709448,-0.318544,-0.78402,-0.652,-0.816544,-0.699543,-0.796762,-0.759118,-0.625214,1.07522,0.696772,0.149263,0.258217,0.141884,0.0329897,-0.646543,0.00415535,-0.596717,0.0610382,0.409228,0.189711,0.288803,0.412159,0.327878,1.42739,1.97003,0.2993,0.238529,1.31112,1.20026,0.651008,0.893222,0.176959,-0.232055,-0.667292,-0.281234,-0.436073,3
3.85488,3.7393,3.34247,3.2259,2.84586,2.77877,2.40105,2.2947,1.63975,1.66315,1.12461,0.843082,0.592259,0.284121,1.72306,1.45653,1.14713,0.843834,0.605889,0.285125,0.0931487,-0.109917,-0.666068,-0.789209,-0.613744,-0.668016,2.1484,1.46649,1.40685,0.672956,0.178459,-0.233179,-0.455301,-0.530828,-0.494586,-0.507075,-0.729309,-0.860669,0.827495,1.43672,0.653096,0.68406,0.112893,-0.578227,-0.472483,-0.615426,-0.813058,-0.693145,-0.78414,-0.595311,-0.0303558,1.24738,0.736577,0.341533,-0.566231,-0.687499,-0.723371,-0.585255,-0.611588,-0.616752,-0.709054,-0.540889,0.0139322,0.911806,0.387224,0.0713847,-0.222411,-0.676624,-0.719522,-0.614585,-0.661949,-0.573836,-0.806156,-0.10852,-0.345806,-0.495853,-0.634167,-0.586658,0.0367136,-0.511412,-0.575597,-0.550055,1.27076,1.06632,0.612162,0.577366,-0.103981,-0.605746,-0.83757,-0.811222,-0.822295,-0.631113,-0.712427,-0.674074,-0.788327,0.812981,0.178495,-0.24581,-0.840186,-0.7565,-0.739873,-0.814714,0.551121,-0.0514009,-0.876762,0.292078,-0.239282,-0.625372,-0.806966,-0.835497,-0.80597,-0.860834,0.096345,-0.546204,-0.694026,-0.862511,-0.879483,-0.882107,-0.586642,-0.73323,-0.83621,-0.690692,-0.719766,-0.806128,-0.713103,-0.608154,-0.68081,-0.715251,-0.578607,-0.821693,-0.73782,-0.639139,-0.82613,-0.918205,-0.927488,-0.453915,-0.0357835,0.247793,1.26422,1.03408,-0.260595,-0.343756,0.353248,-0.499108,-0.787843,-0.512451,-0.755588,0.0281509,-0.245139,0.0394511,0.151996,-0.241327,-0.237473,0.319396,2.11721,-0.247439,-0.294113,1.18662,0.245331,0.109781,0.0979916,-0.223263,-0.460088,-0.838211,-0.495837,-0.586363,3
1.38294,3.58472,3.1793,3.01079,2.57369,2.47875,2.15376,1.90287,1.1619,1.03586,0.690853,0.421651,-0.929708,-0.661214,1.3842,1.34534,1.22045,1.1483,1.02916,0.85122,0.636365,0.400858,-0.183077,-0.443079,-0.89898,-0.811811,1.96553,1.67549,1.52969,1.08831,0.658533,0.130003,-0.273505,-0.599535,-0.810188,-0.831998,-0.743357,-1.01344,1.19517,1.33782,0.789636,1.02639,0.58215,-0.695853,-0.376056,-0.8629,-0.507755,-0.751418,-0.897081,-0.847378,0.599883,1.26745,0.994677,0.796611,-0.215485,-0.761205,-0.896436,-0.894909,-0.908757,-0.877892,-0.944649,-0.840148,-0.943136,1.12647,0.750765,0.501347,0.0837289,-0.595737,-0.767922,-0.882113,-0.938512,-0.898271,-0.90949,0.269095,0.0120366,-0.18853,-0.56962,-0.844419,0.479452,-0.377306,-0.641881,-0.86806,1.30554,1.18987,0.908021,0.934825,0.316175,-0.0661214,-0.362118,-0.472888,-0.642618,-0.932361,-0.951851,-0.944518,-0.891536,1.09973,0.647434,0.0244295,-0.989778,-0.890257,-0.931651,-0.95893,0.90331,0.384425,-1.04918,0.752659,0.135031,-0.294807,-0.705945,-0.952111,-0.956691,-1.02356,0.496672,-0.21039,-0.310569,-0.743925,-1.05361,-1.05971,-0.091682,-0.478873,-0.540969,-0.946052,-0.969212,-0.99219,-0.962251,-0.960525,-0.855291,-0.976604,-0.997273,-0.882557,-0.964203,0.0647349,-0.852211,-1.08712,-1.09624,-0.696893,-0.277535,-0.387136,0.598531,1.27682,0.130313,-0.565722,0.821315,-0.184523,-0.939468,-0.520032,-0.938211,0.470012,-0.297098,0.448904,0.444512,-0.257875,-0.0393208,0.729414,2.07246,-0.1295,-0.240328,1.72361,0.385471,-0.174615,0.150437,-0.457188,-0.59834,-0.919066,-0.606347,-0.687455,3
2.21696,3.50031,3.11101,2.97793,2.56473,2.49284,2.2392,2.05103,1.60561,1.4622,1.48807,0.984729,0.528467,-0.381409,1.70658,1.64916,1.39395,1.21429,0.85121,0.5107,0.187396,-0.0819597,-0.278594,-0.839246,-0.84103,-0.674477,2.10521,1.70514,1.56305,0.996162,0.3377,-0.141301,-0.397455,-0.708745,-0.695061,-0.714301,-0.656911,-0.920074,1.04484,1.62694,0.92892,1.02777,0.306544,-0.577715,-0.529773,-0.76759,-0.637727,-0.630167,-0.780642,-0.713464,0.111148,1.47069,1.06705,0.635562,-0.419488,-0.784502,-0.836572,-0.765745,-0.780188,-0.749528,-0.819659,-0.7226,-0.420042,1.27488,0.632206,0.245611,-0.30788,-0.700105,-0.798777,-0.805428,-0.841472,-0.75814,-0.832841,-0.0900733,-0.366677,-0.438043,-0.714075,-0.721915,0.135888,-0.46,-0.743485,-0.734372,1.51915,1.3378,0.864563,0.78101,-0.10187,-0.278129,-0.545356,-0.651389,-0.872373,-0.727457,-0.815935,-0.756958,-0.794924,1.20316,0.397325,-0.247452,-0.885242,-0.811298,-0.76294,-0.853674,0.768682,0.0975814,-0.365978,0.521847,-0.182726,-0.409873,-0.956363,-0.873994,-0.849078,-0.901077,0.236206,-0.354657,-0.457086,-0.866967,-0.953728,-0.963555,-0.344692,-0.663988,-0.688255,-0.860452,-0.883556,-0.898791,-0.794529,-0.88698,-0.694979,-0.834079,-0.755114,-0.783084,-0.857388,-0.0943468,-0.755086,-0.95935,-0.959686,-0.944054,-0.155965,-0.121947,0.994296,1.26006,-0.143971,-0.638979,0.586772,-0.326174,-0.838947,-0.656721,-0.825862,0.162849,-0.505401,0.234068,0.330601,-0.488947,-0.290439,0.224986,2.05632,-0.346326,-0.390706,1.57403,0.0700506,-0.0586955,-0.100643,-0.341884,-0.51348,-0.811521,-0.541412,-0.597255,2
1.51437,4.22973,3.76818,3.63389,3.03215,2.81457,2.24591,1.63241,-0.334048,-0.759845,-1.251,-1.02577,-1.09032,-1.15149,0.0574928,0.0686748,0.0991724,0.206942,0.548678,0.558621,0.581526,0.567541,0.508633,0.172318,-0.687596,-0.961343,1.79625,1.58505,1.48008,0.947028,0.787463,0.557392,0.286435,-0.018182,-0.219383,-0.577872,-0.907377,-1.18497,0.581252,0.0748124,-0.158383,0.300706,0.298388,-0.409129,-0.276469,-0.895155,-0.0618759,-1.0157,-1.09987,-0.95743,1.00714,0.0454942,0.0851823,0.347659,-0.0868086,-0.333029,-0.607441,-0.552982,-0.775789,-0.896313,-1.05086,-0.812802,-0.161751,0.0927402,0.219382,0.249492,0.0760589,-0.189694,-0.38777,-0.445883,-0.582533,-0.643796,-1.0515,0.321557,0.182324,0.145255,-0.104413,-0.9368,0.740813,0.129947,-0.142173,-0.357763,0.0855814,0.0597607,0.241689,0.42927,0.663871,0.48398,0.275617,0.0792671,-0.162894,-0.897473,-0.996044,-0.889865,-1.05069,0.107468,0.314429,-0.0604972,-1.20003,-1.12657,-1.07792,-1.13743,0.345383,0.28305,0.827218,0.357499,0.238013,0.150342,-0.324149,-1.08094,-1.14835,-1.1315,0.331414,0.20982,0.188874,0.0289474,-1.14535,-1.2088,0.29661,0.0200694,0.0587459,-0.180869,-0.809737,-0.235299,-0.769912,-0.373657,-0.905475,-0.816485,-0.470263,-1.12355,-0.88753,-1.11117,-0.945955,-1.26064,-1.22819,-0.0946965,-1.19134,-1.077,0.0875335,1.24207,0.469342,0.0592501,0.782716,0.261721,-1.13603,-0.0949037,-1.10721,0.615189,0.361592,0.553297,0.634113,0.37406,0.480083,1.9282,2.35337,0.205156,0.11052,2.07862,1.38023,-0.0541948,0.940132,-0.448427,-0.761062,-1.00891,-0.800507,-0.878017,3
1.38737,3.91518,3.49781,3.31547,2.79549,2.65567,2.20135,1.72978,0.0195182,-0.126704,-0.538604,-1.14952,-0.945327,-1.06215,0.533913,0.584471,0.605723,0.665311,0.820389,0.782369,0.759203,0.645503,0.452986,-0.0690235,-0.768663,-0.917285,1.8788,1.61005,1.54789,1.02982,0.837658,0.556497,0.167521,-0.351446,-0.707279,-0.947235,-0.79483,-1.06555,0.846732,0.562422,0.299734,0.622506,0.520475,0.465142,0.0803413,-0.932018,-0.234226,-0.990161,-1.02559,-0.928338,0.983493,0.564454,0.518387,0.631456,0.234998,-0.560652,-0.80454,-0.95023,-1.01213,-0.993227,-1.04087,-0.943853,-0.885995,0.59987,0.529094,0.520348,0.223362,-0.336879,-0.54931,-0.783571,-0.920025,-0.976291,-0.928467,0.424218,0.273268,0.140143,-0.292682,-0.995299,0.743119,0.0486067,-0.445329,-0.773615,0.594581,0.588795,0.541499,0.669571,0.617721,0.360983,0.0948995,-0.0746102,-0.387362,-1.02596,-1.05941,-0.953323,-0.911633,0.601318,0.548166,0.0764442,-1.03503,-0.941714,-1.01576,-0.974451,0.674474,0.500791,-0.398635,0.623543,0.369223,0.115321,-0.563079,-0.997532,-1.001,-1.05341,0.591071,0.202737,0.108518,-0.49622,-1.11053,-1.11773,0.317956,-0.175137,-0.233003,-0.761497,-0.838756,-0.800679,-1.08694,-0.783962,-1.07291,-1.04201,-1.02462,-0.953033,-0.971769,-1.06102,-0.86015,-1.13388,-1.06302,-1.11135,-1.00409,-1.00705,0.271225,1.29413,0.463869,-0.319274,0.892554,0.249458,-1.02448,-0.276089,-1.0306,0.69294,0.057496,0.582887,0.609831,0.0978987,0.340514,1.52704,2.24652,0.144838,0.0546419,1.97979,1.08424,-0.255315,0.625277,-0.528537,-0.665066,-0.91919,-0.641997,-0.730941,3
1.83454,3.36149,2.96909,2.83209,2.40769,2.33212,2.05461,1.87897,1.48888,1.39721,1.32395,1.07802,0.958836,0.366114,1.50718,1.4225,1.25672,1.11197,0.754687,0.565973,0.327111,0.0684132,-0.282663,-0.607672,-0.898746,-1.05125,1.89379,1.51578,1.39856,0.94624,0.615022,0.249163,0.0541791,-0.353144,-0.693697,-0.919238,-0.96757,-1.13022,0.96048,1.40052,0.769211,0.900781,-0.298265,-0.763875,-0.593941,-1.03525,-0.570186,-0.967352,-1.06679,-1.01175,0.426834,1.29939,0.945114,0.609282,-0.204967,-0.575745,-0.836474,-0.851442,-1.00111,-1.05027,-1.08656,-1.00745,-1.17092,1.1002,0.637207,0.40899,0.00648632,-0.3908,-0.611036,-0.756731,-0.894275,-0.916754,-1.00199,0.208642,-0.0222246,-0.101287,-0.302477,-1.04538,0.485725,-0.0384451,-0.402085,-0.744547,1.33251,1.22853,0.80269,0.796273,0.510185,0.0839964,-0.3809,-0.48751,-0.671474,-1.10424,-1.13158,-1.05061,-0.988612,1.0972,0.62946,0.0120059,-1.08588,-1.0076,-1.11102,-1.03445,0.873057,0.500709,0.558975,0.686718,0.371475,0.198614,-0.76535,-1.02477,-1.06369,-1.11946,0.396508,0.320953,0.208933,-0.345484,-1.13889,-1.16551,-0.564459,-0.397941,0.0737398,-0.616993,-0.732723,-0.45639,-0.93557,-1.11535,-1.14735,-1.09803,-0.937373,-1.17486,-1.14808,-0.136174,-1.10568,-1.19064,-1.11858,-0.364862,-0.134434,0.388009,0.89129,1.11064,0.106327,-0.572379,0.658845,-0.139771,-1.08152,-0.539329,-1.09011,0.353622,-0.397492,0.262334,0.346642,-0.359791,-0.0847263,0.468413,1.83706,-0.248713,-0.30906,1.35758,0.178187,-0.473207,-0.0353092,-0.684803,-0.798417,-1.051,-0.777226,-0.851304,2
