f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,class
-1.28861,-0.930883,-1.94273,-1.20849,-0.809088,-1.63753,-1.37492,-1.32698,-1.57934,-0.571431,-1.44563,-0.931671,-0.565042,-0.348348,-1.17802,-0.857774,-0.805678,-1.13601,-1.09526,-0.160128,-1.04251,-0.478195,0.140052,-0.0842861,-0.654031,-0.522228,0.189994,-0.605456,-0.225765,-0.199434,0.133971,0.69756,0.440503,0.46937,0.535831,-0.110888,-0.112218,0.46868,0.6035,1.2325,1.14338,0.293373,0.487675,0.110101,0.190178,1.16979,1.58158,1.56623,0.883343,0.484252,0.423835,1.75166,1.92318,1.425,0.692119,1.00993,1.47827,0.778659,1.8578,1.06625,3
-1.149,-0.63252,-1.48806,-2.02671,-1.21051,-1.14523,-0.255639,-0.932711,-1.42277,-0.59664,-1.63721,-0.896632,-1.32323,-0.866219,-1.07571,-1.26724,-0.66452,0.0744407,-0.184359,-1.24558,-0.800577,-1.10254,-0.0483581,-1.01756,-0.223993,-0.688926,0.163639,-0.592716,-0.393339,0.777945,0.609548,-0.344299,0.361047,0.899993,-0.201173,0.425159,0.190667,0.229975,-0.027776,1.19276,-0.0373092,0.827793,0.567378,1.28314,1.12141,0.958057,1.55433,0.300703,0.343553,1.11039,1.78151,1.60127,0.642525,1.58003,0.480418,1.17219,1.47639,1.6766,0.705221,1.39096,3
-1.98483,-1.97326,-1.40276,-0.777328,-1.9339,-0.684012,-0.947403,-1.50893,-1.43118,-0.870681,-0.622967,-1.36869,-0.704825,-1.00293,-0.936043,-0.0545695,-0.686103,-0.419018,-1.15509,0.181858,-1.07174,-0.539372,-0.636479,0.169556,-0.120017,-0.880831,0.438475,0.326694,0.555821,-0.678167,-0.50984,-0.321079,-0.146956,0.00323507,0.213151,0.927032,0.553986,0.628948,0.639122,0.825645,0.850493,0.789803,1.10251,0.315113,0.18423,0.523244,1.25312,0.423874,0.686777,0.591638,1.61242,0.726177,0.954546,0.740106,0.891006,1.6882,1.70236,2.0496,1.62037,1.19989,3
-1.01741,-0.978537,-1.86217,-1.45428,-0.781987,-1.07315,-0.563145,-1.39365,-0.410639,-1.18765,-0.521128,-1.28395,-1.77237,-0.235571,-0.374418,-0.376769,-1.29161,-1.20804,-0.538286,-0.962608,-0.183407,0.226716,-0.623429,0.3445,-0.320538,0.276488,-0.851647,-0.824924,-0.313594,-0.145727,-0.509657,0.102244,-0.694372,0.822823,-0.298206,-0.492513,-0.26878,0.134196,0.00800854,-0.10275,0.966777,0.407512,0.106338,1.46254,0.525323,1.02653,0.877973,0.398636,1.1122,1.30631,0.780779,1.55467,1.32945,0.945174,2.01308,1.77247,1.15517,1.6736,1.70523,1.88218,3
-0.789242,-1.8559,-0.763949,-1.9695,-1.00676,-1.27854,-1.48194,-1.67828,-1.12913,-1.25354,-1.10398,-0.518818,-1.13768,-0.391979,-0.866717,-1.15038,-0.587236,-0.842122,-0.766968,-1.21017,0.0411631,-0.800661,-0.029965,0.219849,0.374919,-0.643604,-0.311351,-0.495176,-0.818211,0.179287,0.526313,0.664879,0.733968,0.400292,-0.105293,0.769311,-0.104649,-0.105521,0.367459,0.839204,0.47503,-0.283227,0.890353,0.12791,1.10313,1.08279,0.847711,0.268757,1.55677,1.12376,0.890353,1.37866,0.928057,1.8134,1.38291,0.459935,1.81234,0.834857,1.74947,1.63767,3
-0.500559,-2.04875,-2.45376,-1.41022,-0.144313,-1.52912,-1.06276,-0.479669,0.100055,-1.06801,0.161062,-1.14859,0.292293,-1.224,0.181632,-1.15968,0.0656361,-0.855824,-0.697513,-1.0516,-1.36485,0.607164,-0.120371,-0.839905,-0.716227,0.298546,-1.44649,0.498253,-0.850361,-0.235834,0.25111,-0.713773,0.341905,0.179733,0.759308,1.23428,0.099671,1.38478,1.49922,0.545688,1.15503,-0.64406,0.735088,1.47568,0.0165149,1.13896,1.73953,1.86093,-0.530945,0.506873,0.120433,0.646491,0.437224,0.12325,1.10309,0.281752,1.53695,0.36988,0.729434,1.81974,3
-1.05239,-0.939978,-0.862476,-1.55823,-1.18201,-0.678684,-0.781128,-1.99298,-0.947987,-1.43933,-1.87494,-1.61389,-0.344007,-0.933771,-1.57925,-1.1231,-0.170541,-0.948259,-0.0435404,0.103797,-0.246054,-0.446708,-0.815624,-0.599795,0.0317729,-0.556046,0.027511,-0.279477,0.119786,0.347128,0.214436,-0.778839,-0.315747,-0.654314,0.460913,0.0714032,0.779171,-0.128536,0.411429,0.192611,1.00631,1.463,1.18551,1.32283,1.37401,0.497812,0.81494,0.547496,1.80351,0.446811,0.695935,0.414618,1.11546,1.80328,0.737582,1.33239,1.98155,1.21192,1.32979,1.04291,3
-1.4412,-2.29019,-1.61021,-1.44161,-1.59924,-1.29718,-1.26608,-0.838048,-1.26532,-0.520677,-1.07224,-1.63177,-0.325175,-0.912966,-0.249205,-0.710648,-0.250335,-0.561019,-0.937636,-0.10442,-0.062312,-0.348962,-1.17082,0.25006,0.126386,-0.951555,0.206641,0.274639,0.542085,-0.67885,-0.38833,0.789666,-0.393796,0.212977,-0.49306,1.04182,0.766658,1.09738,-0.0363049,0.77541,1.01029,1.26181,0.346311,0.061037,0.165702,0.317811,0.621639,0.250125,0.578545,0.93305,1.95113,0.831228,1.89516,1.24014,0.755856,1.80654,1.15858,0.992322,0.910652,1.67751,3
-1.90047,-1.84328,-1.45772,-1.52509,-1.60682,-1.16128,-1.74284,-0.997194,-1.66766,-0.661991,-0.476067,-1.41589,-0.514869,-0.732692,-1.2891,-0.49458,-0.688504,-0.0387307,-0.45351,-0.727195,-0.757184,-0.295122,0.180757,-0.0511059,-0.155827,-0.467808,0.446528,-0.0961572,-0.207855,0.546479,0.444433,-0.271382,-0.173823,-0.333135,0.880709,-0.0757701,0.225525,0.349289,0.0124588,-0.131631,0.386735,0.691149,0.59598,0.887131,0.918069,0.681904,0.928571,0.685158,0.511092,1.39126,1.17669,1.24342,1.35511,0.776888,0.564845,1.12315,2.00525,1.91669,1.78622,1.70079,3
-0.508496,-2.35597,-1.22592,-1.70114,-0.690684,-0.610424,-0.178127,-2.16393,-0.520629,-0.501541,-0.564283,-0.0313294,-1.5404,-0.794481,-1.54027,-1.35873,-0.886389,-1.29111,0.303302,-0.265341,-0.413148,0.0757961,-0.869563,0.537296,0.0581662,0.767363,0.691627,-0.479536,-0.434704,-1.05656,1.06621,-0.349565,0.972715,-0.91217,0.43763,1.08964,0.529761,0.87159,-0.333337,0.510206,0.334056,0.287841,0.541801,-0.37815,-0.0979042,1.72293,0.217003,1.89285,0.662443,0.259779,0.716193,0.0667287,2.06951,0.365857,1.51623,0.942428,0.656966,1.01719,0.588858,2.28385,3
-1.68667,-1.69306,-1.52437,-1.36245,-0.888649,-0.773574,-2.17036,-0.933729,-0.86308,-1.35043,-1.47286,-0.289041,-0.40352,-0.739143,-1.04819,-0.779037,-0.458988,-1.1926,-0.689138,0.0209988,-0.835782,-0.348125,0.291813,0.322699,0.386941,0.245992,0.0152022,-0.0117325,-0.900315,-0.608654,-0.172672,0.852167,-0.725371,-0.425762,0.63178,0.463896,-0.384619,0.0340739,0.303333,0.0650183,0.437455,0.815485,0.10526,1.28844,0.677223,1.47042,0.935587,0.157125,1.25548,1.67513,0.819523,1.81795,0.427242,1.41427,0.695121,1.65482,0.839383,1.00407,1.93987,1.66817,3
-1.81007,-2.0143,-1.61308,-1.00281,-1.12933,-1.8581,-1.69947,-1.54718,-0.987553,-1.0515,-0.963984,-0.425567,-0.588735,-1.31079,-0.96734,-0.328491,-1.27001,-0.584075,0.0250167,0.0550527,-0.347578,-0.612438,-0.291096,0.0341368,-0.440841,-0.255341,-0.612327,-0.364848,-0.693125,-0.195693,0.143956,0.521223,-0.0322009,0.302085,0.65983,0.625178,0.986233,1.03998,1.0873,0.1471,0.465778,0.192768,0.600783,1.01372,0.311886,0.513675,1.0844,1.35219,0.843189,1.51896,0.560055,0.614452,1.0133,1.67397,0.883828,0.80594,0.930231,1.73478,1.24211,2.01476,3
-1.36635,-1.84677,-1.51565,-1.67148,-1.55201,-1.32752,-2.00605,-1.04437,-0.862642,-0.329892,-1.60127,-1.52607,-0.808947,-1.07927,-0.770306,-0.127905,-0.92028,-0.207732,-0.320574,-0.572154,-0.905022,-0.945501,0.432438,0.362354,-0.724029,0.571931,-0.306604,0.410517,0.0632706,0.342979,-0.454991,-0.544356,-0.515301,0.850177,0.00424905,0.579583,0.641763,0.183498,0.689864,1.51426,0.71917,0.666733,0.70663,0.898875,1.75777,1.35623,1.53144,1.20261,1.17816,0.2335,1.61601,0.570878,0.404546,0.715996,0.728709,0.837386,0.920686,1.03467,0.857311,1.26888,3
-2.06569,-0.605797,-1.61187,-0.0559887,-1.7773,-1.34553,-0.978176,-0.61735,-0.906703,-1.67912,-0.996429,-1.37376,0.105125,-1.03983,-0.0667182,-1.55668,-0.221027,-0.563942,0.286429,-1.38528,-0.255255,-0.838041,0.256675,0.163743,-0.662239,0.132686,-0.987414,-0.593543,0.302146,-0.740036,0.418114,-0.0778762,1.0407,-0.306949,0.984394,-0.542689,0.0692686,0.713072,0.850961,0.551153,0.490461,1.06963,1.25227,-0.168254,0.0823633,0.0980291,0.392816,0.648095,0.0663719,0.548239,0.686557,1.92276,0.650032,1.58915,2.15836,1.70467,1.9719,0.356651,1.15176,1.30489,3
-1.00727,-0.620948,-1.65942,-0.823636,-2.00228,-1.59183,-0.684948,-1.57051,-0.793347,-2.01084,-1.59308,-0.324814,-1.41012,0.0186832,-0.416266,-1.62436,-0.22068,0.423637,0.101936,0.302354,0.545908,-0.826363,-0.716262,-0.114825,-0.331092,-0.231478,-0.770928,0.373857,-0.508743,-0.354426,-0.265646,0.729013,0.37512,0.480371,-0.402302,0.789206,-0.209278,0.185573,-0.0233,0.282973,1.06089,-0.0143324,-0.0440171,1.38962,0.449021,1.58601,-0.189824,1.42838,1.65863,1.38665,-0.0820656,0.795319,0.00546966,0.804945,2.00324,1.71776,0.744898,2.21799,0.660236,0.921543,3
-1.32247,-0.724247,-1.39095,-0.591652,-1.78893,-0.485601,-0.670505,-1.06883,-1.78271,-0.56134,-0.801529,-1.50352,-0.799597,-0.973364,-0.334804,-1.19049,-0.218797,-0.628666,-0.944275,-0.76026,-0.432304,-0.703376,-1.24765,-0.431289,-0.0226436,-0.207493,-0.701096,0.172495,-0.283788,-0.617681,0.286291,-0.773066,0.862252,-0.493874,0.307065,-0.253893,0.507876,-0.314962,0.795342,-0.0553335,0.640722,-0.121506,0.00103613,1.48547,1.17818,1.51139,0.993234,0.737207,0.469444,1.1583,1.53635,0.950227,1.64332,1.82529,1.44626,2.10867,0.594308,0.679739,1.96335,1.34867,3
-2.10064,-1.45187,-1.98795,-0.837482,-1.24925,-1.14701,-2.14656,-1.05091,-1.22256,-1.32872,-0.296055,-1.14537,-0.371404,-1.02355,-0.777357,-0.178663,-0.543932,-0.203036,-0.0293364,0.00944621,-1.24917,0.124493,-0.721091,-0.434589,-0.846402,-0.0235183,0.338005,0.690666,-0.835252,-0.279815,-0.18025,0.26753,0.138331,-0.492655,0.96852,0.685662,0.68156,0.809229,-0.249024,0.00252738,-0.274183,0.859062,0.883721,0.840521,0.15194,0.912626,1.00659,0.877188,0.552646,0.213952,0.980785,0.889168,1.41757,1.736,1.78224,1.8068,1.28363,1.5841,1.24419,0.938929,3
-1.68951,-1.22202,-1.38635,-1.64649,-1.26452,-1.59198,-1.175,-0.173727,-1.73129,-1.56061,-0.0712195,-0.778402,-0.213837,-0.147078,0.218316,-1.13657,0.149649,-0.3479,-0.543194,-1.09914,-0.315118,-0.90503,-0.994411,-1.02707,0.148408,-0.909073,0.376151,-0.863422,-0.562303,-0.10126,-0.0149991,-0.567875,-0.499738,-0.508763,0.665641,0.192,1.08006,0.434884,1.27813,0.645124,-0.0673432,1.42856,1.36716,1.56736,0.0547274,1.57169,0.429494,0.420061,0.255958,0.792057,1.41189,1.1244,0.591478,0.818539,1.64454,1.40686,1.38148,1.06142,0.872564,1.72665,3
-2.12419,-1.69811,-1.42453,-1.27603,-1.15557,-1.44567,-0.432109,-0.941987,-0.433451,-1.52413,-0.690973,-1.49152,-1.24808,-0.286338,-1.2881,-1.2016,-0.129083,-0.615708,-0.656317,-0.656141,-0.336262,0.276541,-0.0582793,-0.246855,-0.390822,-0.509299,0.516166,-0.857529,-0.792488,0.636175,-0.592618,0.273504,0.904083,0.896531,0.480167,-0.404042,0.191772,-0.284548,1.1371,0.56872,0.5086,-0.0086948,1.17638,0.34401,0.364104,1.21878,1.5441,0.239607,0.46787,1.14878,0.375317,1.50464,1.13601,0.510024,1.05774,0.910632,1.85459,1.25927,2.18645,1.5134,3
-2.13569,-1.23053,-0.822275,-1.03036,-1.15704,-1.50569,-1.82895,-1.86806,-0.798278,-1.65171,-1.46814,-0.120766,-0.0939047,0.00119506,-1.21183,-1.16332,-0.331688,-0.364989,-0.214433,-1.15127,-0.177422,-0.211378,-0.272522,0.156566,-0.504944,-0.570849,0.363368,-0.903419,-0.822493,-0.147518,0.162951,0.574713,0.443529,0.814406,0.382385,0.072762,0.217806,-0.129006,-0.138897,1.10561,0.16898,0.520171,1.17119,0.260506,0.0871409,1.08377,0.675201,0.813042,0.742662,1.11119,1.53103,1.82566,1.50245,0.527538,0.857284,0.740779,1.78411,2.04248,1.59017,0.696715,3
-2.01524,-1.70497,-1.10667,-0.858342,-0.963043,-0.986924,-1.82953,-0.669266,-0.789369,-0.696224,-1.36951,-1.29741,-0.944803,-0.959081,-1.52965,-1.11981,-0.502249,-0.489846,-0.0911694,-0.384973,-1.25115,0.176852,-0.785327,0.293269,-0.0986981,-0.0729685,-0.130068,0.377973,-0.526869,-0.148467,0.443935,-0.568686,-0.541886,0.668738,0.138772,-0.251649,0.419037,-0.19702,0.601073,1.12082,0.705946,0.286863,0.869952,0.298327,0.655874,1.53802,0.610292,0.559242,0.302647,1.66192,0.555201,1.0459,0.577919,1.99278,1.00238,1.47449,1.30014,2.20055,1.5922,1.40976,3
-0.929345,-0.864825,-2.02834,-1.40412,-0.892331,-1.57145,-1.26364,-0.467739,-1.78452,-1.32026,-0.454878,-0.700219,-1.45587,-1.0512,-1.20977,-0.940074,-1.2816,-0.546086,0.277791,-0.974527,-0.483966,-0.737971,0.185631,-0.941402,-0.145902,0.462956,-0.244031,-0.475437,0.0780075,0.117369,-0.201209,0.231979,-0.305802,0.488665,0.0521913,0.939797,0.0853567,1.09809,-0.180717,1.26209,0.963414,-0.114319,0.335525,0.222994,1.09936,0.904996,0.444329,1.36222,0.153042,0.966324,0.559355,1.05056,0.846672,1.06958,1.64968,1.41797,1.84953,2.13143,1.31615,1.34851,3
-1.87539,-2.41589,-1.24081,-1.3274,-0.698329,-1.56883,-2.14606,-1.39516,-1.5242,-0.96639,-1.49337,0.0570852,0.103212,-0.213263,0.158111,-0.397664,-1.39214,-0.575454,-0.677391,0.527734,0.264657,0.578113,0.0530299,-1.09528,-0.308054,-1.12074,0.679924,-0.00529871,0.768963,0.0147278,-0.114917,0.296688,0.895767,0.575165,-0.394913,0.602337,0.46535,0.751312,0.532665,0.412935,-0.540993,-0.230896,-0.0430649,0.388799,0.0411677,1.27148,0.607983,-0.269734,0.711241,1.03695,1.55233,0.113342,0.888443,1.43839,1.30251,0.929835,1.48752,1.38696,1.38387,1.75303,3
-1.25535,-1.43256,-1.77783,-0.390083,-0.506947,-0.835749,-1.62274,-1.34192,-0.178477,-0.616864,-1.29902,-1.26959,-1.51604,-0.510358,-1.63599,-0.437517,-0.218221,-0.19302,-0.533301,-0.106552,-0.974136,-1.03458,0.177879,-0.712269,-0.839507,-0.630143,0.420182,0.31625,-0.293304,0.706571,-0.263476,-0.00563583,0.835294,-0.638181,0.222077,0.224145,-0.171576,1.17419,-0.144354,-0.463587,-0.0597967,0.791176,0.516029,-0.318805,1.31391,1.55396,0.81573,0.761443,1.56707,0.680691,-0.0609652,1.35879,0.402071,0.370853,1.61619,2.04717,1.65368,1.90217,0.719788,2.14115,3
-2.27287,-1.81722,-1.97286,-1.00075,-0.634944,-0.530101,-0.63668,-1.75092,-0.787798,-0.414469,-0.579288,-1.51076,-1.2873,-0.910404,-0.879691,-0.149962,-0.508276,-0.600224,-0.812002,-0.796508,-0.201816,-1.13955,-0.187731,-0.377411,0.0647693,-0.695153,0.0871408,-0.904278,-0.0518883,0.330397,-0.241226,0.300327,-0.346807,0.467977,0.0373655,0.146762,1.068,0.565736,1.05673,0.895375,0.121286,0.59355,0.969792,-0.0877156,0.444607,-0.000458325,0.845107,1.5129,0.260356,1.0515,0.606322,1.37621,0.676596,0.612503,1.69834,1.78887,2.11999,1.0475,1.72204,1.61899,3
-1.14134,-1.84175,-1.97287,-1.80678,-1.0917,-0.801012,-1.47827,-1.73476,-1.02143,-0.829283,-0.655784,-0.935366,-0.621469,-1.12106,-1.37274,-1.20039,-1.06722,-0.663848,0.0519914,-0.0723339,-0.158115,-1.11977,-0.465858,0.0478436,-0.0892935,0.274705,-0.57336,0.394595,-0.712257,0.548146,0.624949,0.174366,0.421966,-0.46257,0.947906,-0.0136505,0.467892,-0.107809,1.0766,0.629056,0.81785,0.0274456,0.453279,0.832708,0.154691,0.39364,0.841154,1.56174,0.629752,1.56649,1.58798,0.726694,1.76885,1.3909,1.01191,0.725411,1.85921,0.875769,1.08624,1.16034,3
-1.78384,-1.10134,-2.29083,-1.05564,-1.72898,-0.148896,-0.479527,-0.380606,-0.975968,-0.0624282,-0.609631,-0.0660835,-0.700126,-0.625244,0.383252,-1.81045,0.346286,-0.249903,0.382901,-0.99154,-0.310659,0.400558,-0.459557,-1.24535,-0.852865,-0.467446,0.951479,-1.27701,-0.877626,-0.769846,-0.329142,1.13135,-0.247342,-0.171158,1.14379,1.3516,0.921018,0.195819,-0.447476,0.996478,-0.661343,-0.663759,-0.597447,0.626135,-0.446402,0.954019,0.906417,1.66193,-0.177994,1.47753,0.185535,1.12183,2.00006,0.454996,1.88249,1.30964,1.42471,1.40273,0.773545,0.67735,3
-0.430637,-0.636544,-1.72215,-1.74263,-0.841687,-1.25679,-1.51853,-0.495804,-1.6126,-0.324837,-1.58524,-1.04832,-0.825719,-1.47008,-0.399432,-0.844774,-0.556472,-0.260003,-0.884844,-1.26324,-1.17542,-1.04353,-0.57737,-0.917925,-0.21854,-0.116823,-0.932266,0.555838,0.241626,0.686636,0.738988,0.531123,0.756948,0.726705,0.315324,0.535239,0.2925,-0.542512,1.39739,0.853868,-0.31853,0.294774,0.95995,-0.117221,0.823343,1.2856,0.614316,0.536401,0.690669,1.35543,1.10026,1.05655,0.178385,1.97089,0.542808,0.492266,0.895779,1.03609,2.02784,2.18692,3
2.12009,1.32701,1.58663,1.18496,1.254,1.73817,1.09561,0.626059,1.32519,0.769976,0.643185,1.50939,0.520442,0.677376,1.11668,0.410347,0.62061,0.671041,0.735701,0.531077,0.340185,0.570695,0.103573,0.507626,0.529064,0.576618,-0.119116,0.281375,0.0337489,-0.105394,0.630422,0.45319,-0.304738,0.118866,-0.198236,0.0746527,-0.377798,-0.378662,-0.789188,-0.267091,-0.392964,0.0706161,-1.04253,-0.336283,-0.762371,-1.35372,-1.25256,-0.250006,-1.3049,-1.5136,-0.952214,-1.25043,-0.673875,-1.74847,-1.05415,-1.65897,-1.36042,-1.58421,-1.63999,-2.08229,4
0.554508,1.30448,2.03343,0.565948,0.777443,0.207211,2.01301,1.68,0.319668,1.80062,1.09553,0.0681239,0.80975,1.60445,0.120421,0.999346,1.3726,-0.116276,0.198111,0.602212,-0.280463,0.708063,0.615235,0.685974,0.72967,0.955616,-0.00424966,-0.692804,0.502417,-0.916032,0.263138,-0.158046,-0.233378,0.702644,-0.503347,-0.445183,0.134906,-0.981954,0.138915,0.425897,-0.171688,0.338419,0.0167209,-0.913211,-1.74882,-1.81264,-1.15768,-1.37458,-0.868706,-0.665692,-1.99247,-0.887595,-1.16696,-0.919524,-0.572279,-0.741868,-0.758692,-1.24129,-2.19225,-0.826782,4
1.08556,1.40985,1.66602,1.49479,1.76668,1.52905,1.49342,1.43242,0.00286953,0.179468,-0.223737,0.15699,1.41191,1.16792,1.32645,0.86911,-0.0839816,1.26496,0.0273879,1.0201,-0.477066,0.352084,1.11235,0.968369,-0.505106,0.620372,-0.935297,-0.756889,-0.105456,0.0805715,0.305861,-0.0292348,0.343873,0.494061,0.639229,-0.39265,-0.516855,-0.656363,-1.30459,0.313069,-0.353536,-0.185577,-1.09184,-0.708823,-1.49899,-1.49728,0.123586,-0.552563,-0.11263,-1.31601,-1.38517,-1.38658,-0.133479,-1.04216,-0.375553,-1.27173,-1.96805,-0.83961,-1.11543,-1.83618,4
2.21413,1.31011,1.59348,2.09483,1.66345,0.568395,0.95428,0.528643,0.634498,1.67212,0.184925,0.605337,1.38113,0.329643,0.501756,0.515002,1.26553,0.618781,0.329332,1.04916,0.373433,0.849329,-0.309032,1.13608,0.676368,-0.312576,-0.109297,0.70752,0.192438,0.291966,0.662642,-0.731886,0.0405468,-0.440785,-0.486299,-0.222707,-1.04691,-0.300107,-1.16357,-0.580631,-0.0614812,-1.34119,0.0280492,-1.03822,-1.4387,-0.000645707,-1.31158,-1.31769,-0.379117,-1.23697,-0.783684,-1.02729,-0.589188,-0.780479,-1.69471,-0.913574,-0.967137,-1.0725,-1.86066,-1.4543,4
2.00604,1.31089,0.37376,1.62982,0.796101,1.47496,1.67406,0.54217,1.19777,1.03718,1.2049,0.50338,1.33392,1.21291,0.605135,1.09031,0.494336,0.339263,1.20431,-0.440765,0.52154,0.554801,1.01482,0.0909195,0.412859,-0.557518,-0.324673,-0.819331,0.561168,0.531377,-0.0990475,-0.796524,0.322206,-0.416796,0.186587,0.445944,0.0224408,0.0221908,-0.833668,-1.13562,-0.0566839,0.278813,-0.70049,0.0201763,-1.45114,-0.670757,-1.56279,-1.40225,-1.58421,-1.41195,-0.596794,-0.575678,-0.867856,-1.33697,-0.395298,-0.682668,-1.99049,-0.791025,-2.1164,-1.39967,4
2.08217,1.33086,0.880822,1.82366,1.3825,1.44192,0.810259,1.87042,0.955474,1.60849,1.20433,1.03692,1.16408,0.520816,0.574185,0.448725,1.22135,0.202263,1.29398,0.759933,0.836606,-0.110686,0.426207,0.114876,0.417256,-0.351622,-0.0131005,0.00999022,0.545187,-0.586786,-0.133529,-0.328902,-0.582125,0.0732538,-0.536011,-0.57095,-0.216222,-0.946622,-0.37022,-0.885832,-0.262662,-0.822113,-0.108338,-0.209956,-0.825909,-1.06544,-1.22295,-1.0984,-1.02631,-0.85214,-1.03724,-0.679791,-0.964732,-1.76854,-0.61166,-1.96456,-0.739553,-1.13308,-0.961229,-2.04932,4
1.78361,1.44483,1.77596,1.53026,1.44254,1.65394,0.603379,1.39205,0.333362,0.314162,1.03912,1.35389,0.952401,0.803083,0.57285,0.898684,0.0637318,1.08106,0.343191,0.966124,0.833355,-0.195495,0.382001,0.0503259,0.0144127,-0.336462,0.362531,0.598688,0.682384,0.402057,0.251625,0.175189,0.109427,0.0879515,0.203854,-0.98848,-0.957028,-0.0857149,-0.258408,-0.179626,-1.08663,0.0504784,-0.206473,-0.966603,-0.635426,-1.24046,-0.831975,-1.03074,-0.673767,-0.76355,-1.08739,-0.834555,-1.50282,-1.72156,-0.920577,-0.798501,-1.77541,-2.06379,-1.47446,-1.93663,4
2.41198,1.2984,1.10152,2.07571,0.842893,0.794355,0.782909,1.35335,1.40168,0.428523,0.753151,1.23617,0.686406,1.52439,0.916869,0.593898,0.840074,0.610603,0.459024,0.222414,0.497434,1.07215,-0.00481135,-0.270421,0.396938,-0.348469,0.645516,0.510186,0.149444,-0.519952,0.473655,-0.650284,-0.438041,0.0207695,0.511282,0.386771,-0.145832,-0.102306,-1.17696,0.134291,-0.680367,-0.885523,-1.03375,-0.0121724,-0.813596,-1.05528,-1.2628,-0.648978,-1.47638,-1.43793,-0.307605,-1.32231,-1.33955,-0.744176,-1.37556,-1.45784,-0.894972,-1.97615,-1.659,-1.09172,4
0.676535,0.419094,0.212132,1.11581,1.24126,1.42673,0.232436,1.01959,0.625448,0.0407972,1.25819,1.60311,1.54071,1.73891,1.6076,0.265923,0.831622,1.40271,-0.623087,1.61895,0.16945,0.386283,-0.125715,0.945537,0.41675,-0.645397,0.835903,-0.935176,-0.590839,-0.144306,0.251027,0.88699,0.69409,0.13576,-0.234469,0.120121,-1.2611,-0.821261,-0.320103,0.0376423,-0.328936,-0.095405,-0.815019,-0.448508,-0.324362,-1.60945,0.565234,-0.0764304,-0.906601,-1.14178,-1.52882,-0.676608,-1.24826,-2.09425,-0.910207,-1.97515,-0.374773,-0.578918,-1.20711,-2.28032,4
1.72737,1.56599,1.33012,1.97236,1.20559,1.0945,1.35795,0.856266,0.381204,0.540219,0.423995,1.06721,1.30867,0.151678,0.311711,0.145903,0.273863,0.0134956,0.890899,0.530707,0.746889,0.0820105,1.01805,0.608479,0.933422,0.652302,-0.244634,0.932712,0.310505,0.687015,0.779003,-0.739351,-0.59861,0.305213,-0.527174,0.455064,0.0951669,0.0240261,-0.893529,-1.2178,0.113454,-0.172006,0.127066,-1.04666,-1.39912,-1.28027,-0.709863,-0.412317,-1.61862,-0.56249,-0.915983,-1.00425,-0.712114,-1.96269,-1.92388,-1.45202,-1.26276,-1.50891,-1.89851,-0.956524,4
1.85965,1.78174,0.944551,1.13243,1.02568,1.56509,1.13449,1.23632,1.41134,1.10543,0.412778,1.28006,1.19047,1.31067,0.0689293,0.224295,0.812523,0.434322,0.71919,0.392534,0.830694,0.751834,-0.105939,0.648325,-0.0953337,0.491745,0.244324,0.383744,0.452342,0.315232,-0.0387276,-0.0254142,0.33423,-0.0203747,-0.284569,-0.478811,0.0254862,-1.03574,-0.998749,-0.368178,-0.22,-0.0323556,-0.616565,-0.397082,-0.566148,-0.684508,-0.829932,-0.660879,-1.3751,-0.607142,-1.69958,-0.926445,-1.56045,-1.3064,-0.734226,-1.93924,-1.61484,-1.52071,-1.7155,-2.0615,4
0.938863,0.955469,1.5904,1.45652,1.83561,1.66207,1.75305,0.533546,0.815697,1.62619,1.55625,1.06802,0.942178,0.3518,0.287857,0.825287,0.733603,0.378199,0.56356,0.626441,0.76528,0.544627,0.942736,0.845893,0.784353,-0.356092,-0.0274722,-0.232721,0.285808,0.0184498,0.40552,0.452772,-0.636215,0.00528785,-0.88911,-0.133132,-0.122749,-0.365381,-0.81706,-0.820507,-0.127158,-0.546967,-1.21172,-1.33728,-0.625735,-1.19492,-0.290153,-0.673298,-1.1364,-0.739788,-0.836473,-0.766809,-1.76083,-1.13453,-1.18871,-1.11211,-1.77406,-1.59899,-1.58163,-1.51335,4
1.36826,1.00148,0.827079,2.12355,0.871284,1.75758,0.444929,0.723627,0.364833,1.48547,1.4206,1.34621,0.311025,0.582425,1.51692,0.922959,0.508668,1.17919,0.951366,0.497663,0.487646,1.00819,-0.518502,0.407893,-0.457969,0.405002,0.5846,0.0169137,0.332934,0.326967,-0.46375,-0.74823,0.184204,-0.593733,0.21543,0.06411,-0.16931,-1.0831,-0.442041,-0.0972275,-0.0323004,-0.434714,-0.0178467,-0.576131,-0.137884,-1.01572,-0.957837,-0.693277,-0.629338,-0.330347,-0.588095,-1.93148,-2.03866,-1.64503,-1.21288,-1.53399,-1.02853,-0.717605,-2.35713,-1.78634,4
